date,open,high,low,close,volume
2021-09-23,21.69,22.35,21.59,22.16,198633.23
2021-09-22,20.76,22.28,20.7,21.8,212556.8
2021-09-17,21.21,21.49,20.8,21.06,107692.78
2021-09-16,21.54,21.76,20.9,20.9,120588.87
2021-09-15,21.66,21.9,21.38,21.42,96095.38
2021-09-14,22.39,22.49,21.57,21.65,172909.8
2021-09-13,21.78,22.63,21.7,22.39,217830.62
2021-09-10,21.8,22.64,21.46,21.93,267935.62
2021-09-09,20.81,22.0,20.77,21.7,243215.61
2021-09-08,20.85,21.37,20.7,21.01,135058.86
2021-09-07,20.81,21.13,20.71,20.99,100184.29
2021-09-06,20.74,20.94,20.33,20.82,97148.56
2021-09-03,21.01,21.15,20.68,20.81,104089.18
2021-09-02,21.78,21.85,20.91,21.14,218056.8
2021-09-01,20.38,22.38,20.32,21.78,317976.94
2021-08-31,20.8,21.97,19.37,20.58,270553.66
2021-08-30,21.43,22.13,21.42,21.47,143380.48
2021-08-27,21.81,22.06,21.26,21.45,179005.25
2021-08-26,22.26,22.86,21.8,22.03,283825.5
2021-08-25,21.38,23.0,21.1,22.39,379824.09
2021-08-24,21.3,21.33,20.89,21.3,110349.27
2021-08-23,21.45,21.87,21.0,21.54,132985.59
2021-08-20,21.0,21.68,20.75,21.23,117504.7
2021-08-19,21.4,21.4,21.0,21.13,88821.47
2021-08-18,21.32,21.59,21.28,21.52,93742.91
2021-08-17,21.67,21.98,21.27,21.31,129625.91
2021-08-16,21.99,22.3,21.56,21.73,105436.64
2021-08-13,21.47,22.5,21.42,21.85,157996.08
2021-08-12,22.23,22.27,21.46,21.5,151148.14
2021-08-11,22.28,22.6,21.94,22.17,166759.41
2021-08-10,21.68,22.86,21.64,22.29,282182.94
2021-08-09,21.38,22.0,21.26,21.84,162089.86
2021-08-06,21.49,21.99,21.15,21.37,174384.95
2021-08-05,20.73,22.26,20.73,21.73,310071.22
2021-08-04,20.6,20.81,20.56,20.7,95779.19
2021-08-03,20.86,21.3,20.47,20.64,122615.26
2021-08-02,20.2,21.05,20.05,20.86,143304.23
2021-07-30,20.33,20.39,20.0,20.18,111650.2
2021-07-29,20.2,20.62,20.1,20.51,124122.77
2021-07-28,21.53,21.53,20.05,20.09,193771.64
2021-07-27,21.94,22.47,21.51,21.58,297798.5
2021-07-26,20.65,22.75,20.55,22.61,447679.84
2021-07-23,20.38,20.75,20.08,20.68,134378.66
2021-07-22,20.35,20.5,20.08,20.46,103751.04
2021-07-21,20.5,20.78,20.4,20.42,85778.81
2021-07-20,20.3,20.72,20.14,20.47,73050.56
2021-07-19,20.56,20.67,20.22,20.5,72401.09
2021-07-16,20.15,20.72,20.0,20.53,100352.18
2021-07-15,20.1,20.3,20.0,20.15,42132.7
2021-07-14,20.39,20.39,20.1,20.13,64492.55
2021-07-13,20.7,20.73,20.33,20.4,87444.19
