date,open,high,low,close,volume
2021-09-23,6.62,6.98,6.58,6.96,176524.22
2021-09-22,6.28,6.53,6.12,6.5,81644.58
2021-09-17,6.6,6.67,6.21,6.3,113611.58
2021-09-16,6.71,6.88,6.58,6.66,115586.0
2021-09-15,6.45,6.72,6.41,6.71,88610.06
2021-09-14,6.54,6.72,6.45,6.46,99301.0
2021-09-13,6.5,6.58,6.35,6.56,86715.0
2021-09-10,6.65,6.77,6.47,6.52,105614.7
2021-09-09,6.73,6.79,6.62,6.7,105354.35
2021-09-08,6.71,6.88,6.6,6.81,128042.52
2021-09-07,6.61,6.8,6.53,6.75,125509.81
2021-09-06,6.79,6.86,6.5,6.63,147526.95
2021-09-03,6.8,7.15,6.71,6.8,209458.0
2021-09-02,6.48,6.94,6.43,6.86,197545.02
2021-09-01,6.65,6.97,6.42,6.53,196022.84
2021-08-31,6.65,6.7,6.47,6.66,115035.0
2021-08-30,6.47,6.73,6.43,6.64,150142.75
2021-08-27,6.43,6.54,6.28,6.45,151182.2
2021-08-26,6.52,6.65,6.46,6.53,125113.22
2021-08-25,6.39,6.58,6.33,6.52,118878.01
2021-08-24,6.22,6.55,6.19,6.44,176550.56
2021-08-23,6.24,6.29,6.15,6.22,100132.19
2021-08-20,6.03,6.31,5.91,6.24,139693.0
2021-08-19,5.88,6.27,5.83,6.09,109207.0
2021-08-18,5.82,6.02,5.82,5.9,62175.0
2021-08-17,6.04,6.13,5.82,5.82,82505.16
2021-08-16,6.19,6.32,6.01,6.03,85832.9
2021-08-13,6.15,6.23,6.11,6.19,65047.0
2021-08-12,6.25,6.26,6.14,6.15,67789.17
2021-08-11,6.19,6.29,6.1,6.24,88936.0
2021-08-10,5.99,6.35,5.97,6.23,127299.81
2021-08-09,6.06,6.15,5.94,5.99,73783.0
2021-08-06,6.01,6.18,6.01,6.06,108718.0
2021-08-05,6.15,6.15,5.95,6.01,92886.25
2021-08-04,5.9,6.12,5.9,6.12,99179.0
2021-08-03,5.99,6.02,5.9,5.93,86528.0
2021-08-02,5.65,6.03,5.55,5.99,130397.16
2021-07-30,5.55,5.68,5.53,5.64,68268.37
2021-07-29,5.29,5.7,5.29,5.6,139776.0
2021-07-28,5.5,5.57,5.2,5.24,130883.0
2021-07-27,5.93,6.15,5.53,5.54,203404.98
2021-07-26,5.83,6.09,5.8,5.9,145776.02
2021-07-23,5.99,6.07,5.8,5.87,95230.01
2021-07-22,5.92,6.02,5.85,6.0,97763.01
2021-07-21,5.93,5.97,5.82,5.92,98416.76
2021-07-20,5.83,5.97,5.75,5.92,107788.0
2021-07-19,5.96,6.12,5.89,5.97,118520.14
2021-07-16,5.96,6.02,5.82,5.94,109114.0
2021-07-15,5.9,6.02,5.84,5.92,106179.0
2021-07-14,6.05,6.15,5.88,6.01,171802.95
2021-07-13,5.75,6.05,5.74,6.0,182872.2
2021-07-12,5.65,5.84,5.64,5.73,112846.02
2021-07-09,5.44,5.65,5.39,5.63,72392.49
2021-07-08,5.6,5.6,5.45,5.49,59532.02
2021-07-07,5.55,5.62,5.51,5.59,52436.14
2021-07-06,5.63,5.67,5.5,5.58,70118.2
2021-07-05,5.36,5.62,5.35,5.6,109471.59
2021-07-02,5.31,5.37,5.3,5.35,33186.0
2021-07-01,5.46,5.47,5.33,5.34,47825.49
2021-06-30,5.39,5.46,5.32,5.46,51298.15
2021-06-29,5.42,5.44,5.35,5.38,47927.32
2021-06-28,5.47,5.51,5.4,5.41,58244.17
2021-06-25,5.46,5.54,5.35,5.47,101669.97
2021-06-24,5.27,5.46,5.26,5.46,112864.89
2021-06-23,5.12,5.28,5.11,5.25,53768.0
2021-06-22,5.1,5.14,5.09,5.11,26082.0
2021-06-21,5.07,5.1,5.06,5.1,23223.51
2021-06-18,5.03,5.06,4.98,5.06,24729.65
2021-06-17,5.01,5.04,4.99,5.04,29261.0
2021-06-16,5.08,5.09,4.99,5.0,40319.0
2021-06-15,5.27,5.27,5.06,5.08,68048.0
2021-06-11,5.24,5.28,5.2,5.26,33442.0
2021-06-10,5.21,5.27,5.15,5.25,42171.29
2021-06-09,5.22,5.24,5.15,5.22,33763.0
2021-06-08,5.18,5.25,5.16,5.18,29885.0
2021-06-07,5.19,5.19,5.11,5.17,44281.5
2021-06-04,5.27,5.27,5.16,5.17,52620.25
2021-06-03,5.21,5.34,5.21,5.27,66553.75
2021-06-02,5.34,5.36,5.19,5.21,60909.0
2021-06-01,5.36,5.36,5.25,5.34,46604.19
2021-05-31,5.41,5.44,5.33,5.37,51123.75
2021-05-28,5.37,5.45,5.33,5.38,71541.0
2021-05-27,5.33,5.37,5.28,5.33,53928.1
2021-05-26,5.32,5.4,5.3,5.34,63884.1
2021-05-25,5.4,5.43,5.29,5.36,54542.0
2021-05-24,5.3,5.39,5.28,5.34,50372.19
2021-05-21,5.35,5.41,5.31,5.34,56246.62
