date,open,high,low,close,volume
2021-09-23,16.36,16.65,16.08,16.4,86293.8
2021-09-22,16.69,16.98,16.06,16.37,98629.84
2021-09-17,17.12,17.12,16.0,16.69,161518.19
2021-09-16,17.85,18.38,16.96,17.25,130531.1
2021-09-15,18.23,18.28,17.63,17.86,83747.95
2021-09-14,17.8,18.45,17.65,18.23,105256.1
2021-09-13,17.66,18.0,17.33,17.89,81320.44
2021-09-10,17.28,17.97,17.28,17.58,69133.24
2021-09-09,17.93,18.21,17.35,17.49,92968.19
2021-09-08,17.65,18.5,17.56,18.0,157629.66
2021-09-07,17.0,17.26,16.81,17.14,76236.06
2021-09-06,17.3,17.4,16.49,16.99,117664.07
2021-09-03,17.39,17.92,16.9,17.32,117517.04
2021-09-02,16.98,17.67,16.96,17.45,101494.76
2021-09-01,17.57,17.57,16.49,16.94,201948.31
2021-08-31,18.3,18.3,17.0,17.48,226835.77
2021-08-30,17.89,18.36,17.55,18.32,128400.79
2021-08-27,17.17,17.76,16.98,17.68,107601.02
2021-08-26,17.55,17.67,17.05,17.1,87527.28
2021-08-25,16.81,17.68,16.6,17.58,156003.22
2021-08-24,16.71,17.01,16.32,16.9,130251.83
2021-08-23,16.2,16.73,15.89,16.5,120304.93
2021-08-20,16.08,16.83,15.73,16.01,121126.7
2021-08-19,15.78,16.47,15.42,16.16,92776.18
2021-08-18,15.69,16.0,15.39,15.78,104223.57
2021-08-17,16.51,16.53,15.6,15.89,116103.96
2021-08-16,16.7,16.7,16.32,16.63,78685.27
2021-08-13,15.89,16.87,15.84,16.67,168008.52
2021-08-12,15.76,16.0,15.66,15.94,85257.5
2021-08-11,16.24,16.26,15.71,15.96,106595.8
2021-08-10,15.6,16.5,15.39,16.17,192608.42
2021-08-09,14.8,15.88,14.68,15.7,209163.81
2021-08-06,14.83,14.9,14.52,14.67,66501.63
2021-08-05,14.6,15.1,14.19,14.9,123951.73
2021-08-04,15.06,15.24,14.85,15.16,75267.33
2021-08-03,15.09,15.19,14.86,15.08,74009.78
2021-08-02,15.08,15.28,14.76,15.21,105110.2
2021-07-30,14.54,15.37,14.48,15.11,151979.8
2021-07-29,14.6,15.1,14.3,14.86,139652.52
2021-07-28,13.66,14.76,13.18,14.71,236659.41
2021-07-27,14.39,14.53,13.74,13.75,126021.13
2021-07-26,14.48,14.75,14.12,14.38,99527.47
2021-07-23,15.3,15.48,14.45,14.49,181470.81
2021-07-22,14.5,15.43,14.31,15.23,174303.67
2021-07-21,13.95,14.57,13.85,14.5,125398.99
2021-07-20,14.04,14.08,13.7,13.95,81090.63
2021-07-19,13.85,14.49,13.73,14.0,153935.61
2021-07-16,14.3,14.46,13.85,13.89,131201.97
2021-07-15,14.36,14.73,14.27,14.4,170129.3
2021-07-14,13.6,15.0,13.5,14.67,384748.44
2021-07-13,13.01,13.92,12.8,13.9,241669.8
2021-07-12,12.66,13.13,12.04,13.09,246838.42
2021-07-09,12.18,12.72,11.74,12.52,235882.84
2021-07-08,13.07,13.08,12.26,12.29,140730.09
2021-07-07,16.94,16.94,15.98,16.7,169469.58
2021-07-06,16.86,17.06,16.39,16.69,128877.16
2021-07-05,16.98,17.16,16.51,16.89,139572.25
2021-07-02,16.31,17.18,16.2,16.98,145969.81
2021-07-01,16.33,17.01,16.28,16.53,282663.41
2021-06-30,15.7,16.42,15.57,16.32,168810.45
2021-06-29,14.83,15.9,14.69,15.54,151594.11
2021-06-28,15.0,15.09,14.35,14.79,80527.5
2021-06-25,14.73,15.09,14.0,14.92,155853.88
2021-06-24,15.08,15.2,14.6,14.73,56292.45
2021-06-23,15.31,15.48,14.93,15.0,56303.68
2021-06-22,15.45,15.58,15.2,15.31,37888.17
2021-06-21,15.14,15.56,15.03,15.32,48749.33
2021-06-18,15.26,15.27,15.0,15.14,38509.0
2021-06-17,14.94,15.3,14.75,15.15,50213.0
2021-06-16,15.24,15.62,14.83,15.08,78189.91
2021-06-15,15.73,15.86,15.2,15.22,69925.55
2021-06-11,16.26,16.27,15.6,15.68,64703.0
2021-06-10,15.99,16.29,15.68,16.2,66510.45
2021-06-09,16.06,17.0,15.94,16.0,128384.41
2021-06-08,15.46,16.19,15.37,15.9,104708.5
2021-06-07,15.35,15.72,15.26,15.49,55891.0
2021-06-04,15.02,15.46,14.97,15.36,63641.0
2021-06-03,15.33,15.39,14.88,14.96,54090.0
2021-06-02,15.4,15.55,15.2,15.26,37758.61
2021-06-01,15.69,15.75,15.3,15.4,49797.45
2021-05-31,15.3,15.8,15.13,15.68,71108.0
2021-05-28,15.51,15.51,15.06,15.3,70839.44
2021-05-27,15.41,15.63,15.3,15.51,40936.01
2021-05-26,15.5,15.75,15.35,15.4,42208.0
2021-05-25,15.21,15.39,14.95,15.3,49314.62
2021-05-24,15.0,15.48,14.7,15.23,56831.0
2021-05-21,15.44,15.54,14.9,14.94,60037.13
2021-05-20,15.3,15.48,15.15,15.3,46726.0
2021-05-19,15.71,15.81,15.3,15.4,58860.0
2021-05-18,16.05,16.05,15.36,15.73,50127.73
2021-05-17,15.3,15.77,15.21,15.67,63716.86
2021-05-14,14.89,15.54,14.86,15.4,69347.0
2021-05-13,14.93,15.16,14.73,14.93,49857.0
2021-05-12,14.9,15.17,14.67,14.97,51771.99
2021-05-11,14.71,15.25,14.43,15.08,83740.46
2021-05-10,14.82,14.86,14.45,14.72,79892.0
2021-05-07,14.8,15.15,14.57,14.87,102638.01
2021-05-06,14.26,14.9,14.09,14.8,127274.66
2021-04-30,14.54,14.62,13.84,14.15,88132.95
2021-04-29,14.11,14.35,13.85,14.13,104431.0
2021-04-28,13.41,14.15,13.41,14.09,134526.45
2021-04-27,13.2,13.45,13.1,13.3,39990.0
2021-04-26,13.59,13.86,13.22,13.22,73702.0
2021-04-23,13.18,13.74,13.06,13.59,73991.11
2021-04-22,13.12,13.37,13.1,13.18,27912.85
2021-04-21,13.21,13.33,13.08,13.14,28661.01
2021-04-20,13.64,13.74,13.25,13.32,42326.81
2021-04-19,13.33,13.67,13.14,13.64,52373.16
2021-04-16,13.19,13.32,13.0,13.05,43228.0
2021-04-15,13.36,13.36,13.03,13.25,31106.66
2021-04-14,13.0,13.4,13.0,13.35,44209.0
2021-04-13,13.31,13.53,12.88,13.01,75776.0
2021-04-12,13.95,14.2,13.2,13.26,90901.0
2021-04-09,13.88,13.95,13.7,13.84,42728.01
2021-04-08,13.9,13.98,13.65,13.74,47824.0
2021-04-07,13.9,14.02,13.73,13.86,54003.0
2021-04-06,13.41,13.9,13.4,13.85,65822.6
2021-04-02,13.42,13.72,13.3,13.4,49933.0
2021-04-01,13.47,13.55,13.28,13.46,40792.0
2021-03-31,12.9,13.5,12.83,13.49,123796.94
2021-03-30,12.9,12.95,12.6,12.9,36143.0
2021-03-29,12.67,12.98,12.64,12.77,45214.06
2021-03-26,12.42,12.82,12.42,12.73,38999.06
2021-03-25,12.33,12.9,12.2,12.55,63960.01
2021-03-24,12.93,12.93,12.36,12.36,99221.0
2021-03-23,13.08,13.18,12.86,13.0,38092.24
2021-03-22,12.99,13.17,12.6,13.1,87725.48
2021-03-19,13.48,13.52,12.8,12.99,99236.1
2021-03-18,13.4,13.95,13.38,13.53,90897.26
2021-03-17,13.7,14.36,13.5,13.55,151680.17
2021-03-16,13.28,13.88,13.28,13.82,99059.51
2021-03-15,13.45,13.58,13.0,13.29,95600.83
2021-03-12,12.95,13.46,12.92,13.46,115146.22
2021-03-11,12.98,13.15,12.71,12.95,74933.53
2021-03-10,12.68,13.15,12.5,12.94,107452.86
2021-03-09,13.1,13.34,12.53,12.54,117770.69
2021-03-08,13.15,13.96,13.05,13.14,137653.69
2021-03-05,12.52,13.05,12.43,13.0,86009.02
2021-03-04,12.86,13.18,12.54,12.85,94778.56
2021-03-03,13.38,13.4,12.86,13.09,114166.91
2021-03-02,13.33,13.79,13.01,13.26,172970.22
2021-03-01,12.09,13.18,12.09,13.16,150667.06
2021-02-26,12.55,12.65,11.96,12.05,132757.06
2021-02-25,13.0,13.12,12.54,12.92,121245.64
2021-02-24,12.1,13.21,11.96,12.9,224126.12
2021-02-23,12.3,12.45,11.91,12.1,137765.98
2021-02-22,11.4,12.5,11.4,12.38,213597.56
2021-02-19,11.31,11.53,11.2,11.45,52910.63
2021-02-18,11.7,11.88,11.36,11.39,66486.32
2021-02-10,11.17,11.49,11.08,11.44,54156.35
2021-02-09,10.67,11.24,10.63,11.18,69591.01
2021-02-08,10.67,10.96,10.35,10.67,63756.26
2021-02-05,10.71,10.88,10.64,10.67,42235.33
2021-02-04,11.03,11.03,10.7,10.81,48829.0
2021-02-03,10.93,11.1,10.84,11.03,40046.0
2021-02-02,10.98,11.18,10.93,11.05,63398.23
2021-02-01,10.56,11.25,10.5,10.98,68345.0
2021-01-29,11.37,11.49,10.65,10.95,106311.84
2021-01-28,11.3,11.3,10.91,10.95,66970.0
2021-01-27,11.14,11.53,10.82,11.3,84107.51
2021-01-26,10.92,11.4,10.49,11.24,144540.98
2021-01-25,12.1,12.11,10.91,10.91,203441.45
2021-01-22,11.91,12.25,11.78,12.12,91674.09
2021-01-21,12.17,12.21,11.78,12.01,93601.0
2021-01-20,11.54,12.2,11.5,12.14,113485.0
2021-01-19,11.7,11.92,11.52,11.6,67272.28
2021-01-18,11.31,12.07,11.2,11.75,142091.84
2021-01-15,10.88,11.33,10.85,11.33,75163.85
2021-01-14,11.27,11.42,10.71,11.0,86539.0
2021-01-13,11.35,11.42,11.08,11.22,77842.77
2021-01-12,11.45,11.52,11.25,11.45,85537.26
2021-01-11,11.41,11.56,11.16,11.49,109710.09
2021-01-08,11.04,11.46,10.92,11.41,116617.04
2021-01-07,11.11,11.22,10.83,11.04,104280.97
2021-01-06,11.2,11.26,10.93,11.11,83025.5
2021-01-05,10.53,11.2,10.32,11.18,203678.02
2021-01-04,10.39,10.63,10.26,10.56,103730.16
2020-12-31,10.36,10.52,10.28,10.44,65266.99
2020-12-30,10.29,10.55,10.09,10.48,63442.0
2020-12-29,10.19,10.39,10.07,10.29,65473.41
2020-12-28,10.51,10.66,10.17,10.19,70371.0
2020-12-25,9.9,10.77,9.9,10.55,122110.71
2020-12-24,10.54,10.72,10.0,10.14,145532.81
2020-12-23,10.85,11.12,10.48,10.59,134507.0
2020-12-22,11.26,11.31,10.81,10.81,135687.0
2020-12-21,10.96,11.68,10.84,11.4,233434.8
2020-12-18,10.61,10.69,10.43,10.62,56746.71
2020-12-17,10.66,10.68,10.37,10.59,88400.27
2020-12-16,10.54,11.58,10.54,10.68,179647.02
2020-12-15,10.4,10.64,10.21,10.58,72613.55
2020-12-14,10.39,10.68,10.12,10.43,74981.54
2020-12-11,10.69,10.79,10.26,10.4,63304.69
2020-12-10,10.65,10.82,10.48,10.67,49964.0
2020-12-09,11.07,11.1,10.61,10.62,76290.0
2020-12-08,11.12,11.27,10.97,11.0,69463.0
2020-12-07,11.1,11.24,10.6,11.12,128829.33
2020-12-04,11.28,11.43,10.95,10.98,124349.0
2020-12-03,11.51,11.51,11.19,11.33,55389.19
2020-12-02,11.5,11.58,11.36,11.39,59396.4
2020-12-01,11.59,11.77,11.4,11.55,65996.32
2020-11-30,11.42,11.72,11.2,11.54,120709.5
2020-11-27,11.96,11.97,11.31,11.46,135092.45
2020-11-26,12.1,12.1,11.77,11.92,71188.99
2020-11-25,12.07,12.28,11.7,12.01,156138.98
2020-11-24,11.75,12.2,11.55,12.06,125339.02
2020-11-23,11.73,11.94,11.63,11.73,117704.0
2020-11-20,11.65,11.95,11.57,11.83,112662.27
2020-11-19,11.92,12.31,11.57,11.7,254475.0
2020-11-18,11.22,11.98,11.12,11.95,256600.12
2020-11-17,10.91,11.31,10.76,11.19,163327.86
2020-11-16,10.43,10.96,10.38,10.92,150263.67
2020-11-13,10.31,10.49,10.16,10.43,77998.5
2020-11-12,10.35,10.5,10.3,10.37,52235.22
2020-11-11,10.35,10.55,10.26,10.36,75420.82
2020-11-10,10.51,10.59,10.31,10.52,83723.0
2020-11-09,10.63,10.72,10.22,10.53,160455.66
2020-11-06,10.63,10.73,10.39,10.54,116065.97
2020-11-05,10.25,10.55,10.12,10.53,156693.47
2020-11-04,10.15,10.25,9.91,10.19,92683.56
2020-11-03,10.03,10.35,10.0,10.2,131649.19
2020-11-02,9.85,10.28,9.57,10.07,200315.73
2020-10-30,9.7,10.14,9.51,9.75,187845.06
2020-10-29,9.59,9.8,9.46,9.5,89584.02
2020-10-28,9.4,9.78,9.09,9.69,217566.73
2020-10-27,9.52,9.85,9.45,9.81,75160.0
2020-10-26,9.41,9.64,9.25,9.54,77959.14
2020-10-23,9.68,9.74,9.4,9.41,84973.96
2020-10-22,9.8,9.93,9.6,9.7,96096.0
2020-10-21,10.01,10.01,9.7,9.84,87128.41
2020-10-20,9.73,10.06,9.69,10.0,115759.03
2020-10-19,9.76,9.86,9.59,9.78,122748.07
2020-10-16,10.25,10.28,9.66,9.7,220665.48
2020-10-15,9.89,10.36,9.75,10.36,217673.36
2020-10-14,9.8,10.06,9.71,9.87,167775.98
2020-10-13,9.63,9.85,9.54,9.8,150051.28
2020-10-12,9.54,9.79,9.36,9.68,225929.91
2020-10-09,9.2,9.5,9.17,9.46,207417.02
2020-09-30,8.88,9.22,8.78,8.99,141614.88
2020-09-29,8.4,9.0,8.4,8.94,93979.77
2020-09-28,8.64,8.72,8.43,8.43,54919.27
2020-09-25,8.74,8.74,8.49,8.69,54129.0
2020-09-24,8.77,8.82,8.52,8.66,83761.0
2020-09-23,9.02,9.04,8.8,8.85,61787.03
2020-09-22,9.07,9.08,8.85,8.87,85114.73
2020-09-21,9.2,9.28,9.08,9.12,78498.95
2020-09-18,9.01,9.27,8.92,9.22,158363.08
2020-09-17,8.82,9.06,8.72,9.02,106602.3
2020-09-16,8.88,8.93,8.7,8.86,61667.88
2020-09-15,8.99,9.07,8.75,8.88,97662.08
2020-09-14,8.58,9.06,8.58,8.96,195289.47
2020-09-11,8.32,8.61,8.25,8.53,104766.93
2020-09-10,8.37,8.54,8.22,8.3,117416.56
2020-09-09,8.0,8.48,7.98,8.34,139448.94
2020-09-08,8.26,8.26,7.92,8.08,88318.75
2020-09-07,8.31,8.45,8.12,8.18,73754.0
2020-09-04,8.18,8.35,8.13,8.31,53045.93
2020-09-03,8.56,8.58,8.34,8.4,75371.0
2020-09-02,8.58,8.63,8.41,8.62,72824.55
2020-09-01,8.51,8.54,8.41,8.53,60830.08
2020-08-31,8.66,8.7,8.46,8.47,103612.93
