date,open,high,low,close,volume
2021-04-26,0.4,0.45,0.4,0.45,262801.06
2021-04-23,0.43,0.43,0.36,0.41,282419.12
2021-04-22,0.38,0.41,0.38,0.4,128030.64
2021-04-21,0.41,0.42,0.37,0.38,156704.06
2021-04-20,0.36,0.39,0.36,0.39,92113.86
2021-04-19,0.34,0.36,0.33,0.35,125579.27
2021-04-16,0.32,0.34,0.31,0.33,114197.33
2021-04-15,0.32,0.32,0.31,0.32,50375.7
2021-04-14,0.33,0.33,0.31,0.32,137547.48
2021-04-13,0.35,0.37,0.33,0.34,148390.39
2021-04-12,0.36,0.36,0.32,0.34,329513.56
2021-04-09,0.33,0.33,0.33,0.33,31908.07
2021-04-08,0.27,0.3,0.27,0.3,148896.94
2021-04-07,0.26,0.27,0.26,0.27,133497.19
2021-04-06,0.24,0.27,0.24,0.25,333410.53
2021-04-02,0.24,0.27,0.24,0.25,959845.88
2021-04-01,0.27,0.27,0.27,0.27,19664.0
2021-03-31,0.3,0.3,0.3,0.3,3947.0
2021-03-30,0.33,0.33,0.33,0.33,3867.0
2021-03-29,0.37,0.37,0.37,0.37,644.0
2021-03-26,0.41,0.41,0.41,0.41,636.0
2021-03-25,0.45,0.45,0.45,0.45,263.0
2021-03-24,0.5,0.5,0.5,0.5,63.0
2021-03-23,0.56,0.56,0.56,0.56,1077.0
2021-03-22,0.62,0.62,0.62,0.62,53.0
2021-03-19,0.69,0.69,0.69,0.69,34.0
2021-03-18,0.77,0.77,0.77,0.77,151.0
2021-03-17,0.86,0.86,0.86,0.86,10005.0
2021-03-16,0.95,0.95,0.95,0.95,89.0
2021-03-15,1.05,1.05,1.05,1.05,280.0
2020-04-28,1.27,1.29,1.17,1.17,268247.56
2020-04-27,1.12,1.23,1.12,1.23,194100.62
2020-04-24,1.15,1.17,1.13,1.17,195654.55
2020-04-23,1.11,1.12,1.07,1.11,140503.0
2020-04-22,1.08,1.12,1.06,1.1,184030.91
2020-04-21,1.17,1.18,1.12,1.12,176248.0
2020-04-20,1.23,1.24,1.17,1.18,143718.8
2020-04-17,1.23,1.25,1.21,1.23,83305.16
2020-04-16,1.2,1.25,1.19,1.23,128062.53
2020-04-15,1.22,1.26,1.21,1.21,202633.98
2020-04-14,1.31,1.32,1.27,1.27,173130.0
2020-04-13,1.38,1.4,1.34,1.34,85055.83
2020-04-10,1.43,1.43,1.37,1.4,84209.69
2020-04-09,1.37,1.44,1.37,1.43,134870.0
2020-04-08,1.35,1.38,1.34,1.37,97344.08
2020-04-07,1.35,1.39,1.32,1.38,177694.11
2020-04-03,1.42,1.45,1.39,1.39,161548.0
2020-04-02,1.5,1.51,1.44,1.46,208400.83
2020-04-01,1.56,1.57,1.51,1.52,121239.01
2020-03-31,1.58,1.61,1.54,1.54,117389.0
2020-03-30,1.67,1.74,1.61,1.61,116411.02
2020-03-27,1.63,1.69,1.61,1.69,129204.01
2020-03-26,1.61,1.65,1.6,1.61,71719.0
2020-03-25,1.56,1.63,1.56,1.63,88065.02
2020-03-24,1.55,1.57,1.52,1.55,52315.4
2020-03-23,1.55,1.57,1.52,1.53,59912.0
2020-03-20,1.56,1.59,1.55,1.58,82371.26
2020-03-19,1.58,1.61,1.53,1.56,105932.69
2020-03-18,1.62,1.65,1.59,1.6,85144.0
2020-03-17,1.6,1.64,1.57,1.62,117649.0
2020-03-16,1.71,1.74,1.63,1.65,78019.25
2020-03-13,1.69,1.72,1.67,1.71,84451.8
2020-03-12,1.78,1.78,1.72,1.76,72621.45
2020-03-11,1.76,1.83,1.75,1.77,104020.45
2020-03-10,1.73,1.78,1.71,1.76,119221.81
2020-03-09,1.88,1.88,1.79,1.79,181703.02
2020-03-06,1.78,1.82,1.74,1.79,116645.93
2020-03-05,1.73,1.81,1.73,1.81,144332.05
2020-03-04,1.75,1.78,1.71,1.72,129966.79
2020-03-03,1.76,1.86,1.75,1.8,92704.55
2020-03-02,1.75,1.8,1.69,1.78,123496.85
2020-02-28,1.68,1.77,1.66,1.76,171336.48
2020-02-27,1.73,1.74,1.66,1.69,122704.45
2020-02-26,1.61,1.71,1.61,1.71,83392.22
2020-02-25,1.6,1.63,1.56,1.63,102749.11
2020-02-24,1.66,1.67,1.6,1.64,156780.38
2020-02-21,1.68,1.69,1.66,1.68,100299.49
2020-02-20,1.65,1.72,1.64,1.68,126029.0
2020-02-19,1.67,1.68,1.64,1.65,87298.0
2020-02-18,1.66,1.69,1.65,1.68,111773.0
2020-02-17,1.6,1.67,1.6,1.67,132589.31
2020-02-14,1.61,1.62,1.59,1.59,60199.0
2020-02-13,1.64,1.66,1.59,1.61,116559.0
2020-02-12,1.62,1.68,1.61,1.65,104628.3
