date,open,high,low,close,volume
2021-09-23,5.12,5.17,4.93,4.96,251341.89
2021-09-22,4.65,5.06,4.62,5.02,340986.19
2021-09-17,4.69,4.84,4.61,4.72,147246.12
2021-09-16,4.87,4.94,4.71,4.72,213788.0
2021-09-15,4.84,4.88,4.73,4.87,187425.78
2021-09-14,4.9,4.93,4.75,4.77,221002.0
2021-09-13,4.72,4.95,4.67,4.91,370984.94
2021-09-10,4.69,5.1,4.69,4.86,529726.31
2021-09-09,4.66,4.74,4.61,4.64,130890.67
2021-09-08,4.62,4.72,4.61,4.7,164436.02
2021-09-07,4.68,4.68,4.52,4.61,125242.96
2021-09-06,4.75,4.75,4.48,4.58,164048.12
2021-09-03,4.6,4.77,4.57,4.59,261242.28
2021-09-02,4.4,4.63,4.35,4.6,279409.34
2021-09-01,4.38,4.52,4.32,4.41,139306.67
2021-08-31,4.48,4.53,4.39,4.41,165700.06
2021-08-30,4.35,4.65,4.28,4.58,192888.48
2021-08-27,4.44,4.5,4.37,4.4,92211.93
2021-08-26,4.48,4.59,4.44,4.48,156858.5
2021-08-25,4.37,4.48,4.35,4.48,140279.48
2021-08-24,4.4,4.46,4.35,4.37,98409.97
2021-08-23,4.3,4.44,4.29,4.42,128766.42
2021-08-20,4.4,4.4,4.27,4.3,137016.52
2021-08-19,4.57,4.65,4.37,4.44,203365.62
2021-08-18,4.5,4.76,4.48,4.55,328309.84
2021-08-17,4.54,4.9,4.48,4.65,496731.81
2021-08-16,4.41,4.52,4.35,4.5,178567.41
2021-08-13,4.35,4.47,4.35,4.4,123062.18
2021-08-12,4.51,4.51,4.37,4.39,248836.38
2021-08-11,4.27,4.55,4.25,4.53,338776.19
2021-08-10,4.19,4.29,4.18,4.29,84682.03
2021-08-09,4.16,4.22,4.16,4.21,38916.0
2021-08-06,4.23,4.23,4.12,4.16,58324.16
2021-08-05,4.24,4.25,4.18,4.19,58203.03
2021-08-04,4.22,4.27,4.13,4.25,91361.39
2021-08-03,4.15,4.25,4.15,4.21,81865.47
2021-08-02,4.1,4.28,4.1,4.2,81316.0
2021-07-30,4.02,4.18,3.97,4.08,62607.4
2021-07-29,4.03,4.08,4.0,4.02,47753.41
2021-07-28,4.05,4.08,3.83,4.01,68938.24
2021-07-27,4.21,4.24,4.09,4.09,96376.0
2021-07-26,4.04,4.29,4.01,4.27,194272.3
2021-07-23,4.12,4.12,4.06,4.06,41298.0
2021-07-22,4.14,4.14,4.08,4.11,37316.17
2021-07-21,4.11,4.14,4.1,4.13,28092.0
2021-07-20,4.08,4.12,4.08,4.11,22743.19
2021-07-19,4.11,4.12,4.08,4.11,33090.0
2021-07-16,4.15,4.17,4.09,4.13,42006.5
2021-07-15,4.19,4.19,4.11,4.15,42561.1
2021-07-14,4.24,4.26,4.18,4.19,44269.0
2021-07-13,4.17,4.24,4.14,4.24,62983.45
2021-07-12,4.15,4.2,4.15,4.16,41440.5
2021-07-09,4.12,4.16,4.1,4.15,35323.58
2021-07-08,4.12,4.18,4.12,4.14,46598.03
2021-07-07,4.13,4.15,4.1,4.13,28307.0
2021-07-06,4.16,4.17,4.11,4.15,30845.17
2021-07-05,4.13,4.18,4.12,4.16,32381.95
2021-07-02,4.13,4.13,4.06,4.08,34531.24
2021-07-01,4.2,4.21,4.1,4.13,54756.0
2021-06-30,4.2,4.23,4.18,4.2,21341.02
2021-06-29,4.26,4.26,4.19,4.19,34520.0
2021-06-28,4.26,4.27,4.22,4.23,35466.0
2021-06-25,4.27,4.3,4.24,4.26,32535.1
2021-06-24,4.26,4.33,4.22,4.29,52683.45
2021-06-23,4.25,4.27,4.23,4.26,37522.32
2021-06-22,4.27,4.32,4.25,4.26,34696.37
2021-06-21,4.22,4.28,4.2,4.27,28584.0
2021-06-18,4.2,4.25,4.14,4.24,38833.0
2021-06-17,4.23,4.26,4.2,4.2,42405.0
2021-06-16,4.24,4.26,4.22,4.24,31502.66
2021-06-15,4.32,4.32,4.24,4.24,51645.0
2021-06-11,4.29,4.35,4.27,4.32,50959.0
2021-06-10,4.33,4.33,4.28,4.3,82797.98
2021-06-09,4.43,4.45,4.27,4.35,168141.89
2021-06-08,4.62,4.62,4.52,4.52,71947.38
2021-06-07,4.6,4.7,4.45,4.64,148144.06
2021-06-04,4.4,4.59,4.35,4.57,160971.16
2021-06-03,4.29,4.47,4.27,4.38,102383.94
2021-06-02,4.29,4.31,4.27,4.29,32967.17
2021-06-01,4.28,4.32,4.23,4.3,47655.17
2021-05-31,4.25,4.29,4.23,4.29,30928.64
2021-05-28,4.3,4.32,4.25,4.26,31395.0
2021-05-27,4.31,4.32,4.28,4.31,38091.0
2021-05-26,4.27,4.31,4.22,4.31,54422.5
2021-05-25,4.27,4.28,4.23,4.26,34539.0
