date,open,high,low,close,volume
2021-09-23,10.79,10.85,10.52,10.58,2734841.75
2021-09-22,10.5,10.73,10.43,10.71,2761474.25
2021-09-17,10.82,11.07,10.59,10.81,3748194.5
2021-09-16,11.7,11.83,11.1,11.11,3905041.0
2021-09-15,11.6,11.67,11.31,11.52,3567478.5
2021-09-14,12.1,12.22,11.67,11.72,5723382.0
2021-09-13,12.28,12.68,12.13,12.39,7205411.0
2021-09-10,11.42,12.45,11.38,11.97,9202066.0
2021-09-09,10.77,11.57,10.73,11.43,7913568.5
2021-09-08,10.91,11.04,10.68,10.85,4234737.5
2021-09-07,10.96,11.09,10.82,10.98,3550526.75
2021-09-06,11.22,11.28,10.76,10.95,3825720.0
2021-09-03,11.02,11.42,10.94,11.07,4780810.5
2021-09-02,10.59,11.04,10.55,10.9,3718418.25
2021-09-01,11.12,11.24,10.57,10.69,4762008.0
2021-08-31,10.8,11.11,10.65,11.11,4827965.0
2021-08-30,10.66,11.02,10.53,10.89,5364109.5
2021-08-27,10.31,10.5,10.28,10.45,2787065.0
2021-08-26,10.43,10.67,10.37,10.39,2958800.0
2021-08-25,10.32,10.62,10.13,10.52,3457525.75
2021-08-24,10.25,10.43,10.21,10.32,3048599.5
2021-08-23,10.13,10.25,10.02,10.14,2965106.75
2021-08-20,10.13,10.14,9.9,10.04,4143106.0
2021-08-19,10.62,10.65,10.11,10.34,5911930.5
2021-08-18,10.79,10.98,10.6,10.91,3599155.5
2021-08-17,11.07,11.44,10.78,10.95,4482479.0
2021-08-16,11.44,11.84,11.15,11.17,5390132.0
2021-08-13,10.9,11.34,10.78,11.29,5079575.5
2021-08-12,10.62,11.15,10.51,11.01,6640560.5
2021-08-11,10.65,10.82,10.48,10.59,3370276.25
2021-08-10,10.56,10.68,10.4,10.55,2942652.5
2021-08-09,10.3,10.92,10.21,10.69,4094762.0
2021-08-06,10.23,10.76,10.23,10.68,5001370.5
2021-08-05,10.33,10.42,10.16,10.28,3426798.5
2021-08-04,10.42,10.59,10.22,10.53,3574102.75
2021-08-03,10.76,10.77,10.33,10.41,4103424.25
2021-08-02,10.38,11.0,10.16,10.81,5836193.0
2021-07-30,10.24,10.4,10.09,10.25,2914208.25
2021-07-29,10.18,10.3,9.92,10.24,3929590.25
2021-07-28,10.51,10.6,9.91,10.02,5513004.0
2021-07-27,10.52,11.13,10.47,10.64,9276306.0
2021-07-26,10.35,10.45,9.95,10.18,4658782.0
2021-07-23,10.03,10.38,10.0,10.13,4382450.5
2021-07-22,9.77,10.1,9.7,10.03,3741774.25
2021-07-21,9.75,9.84,9.65,9.82,2934608.0
2021-07-20,9.77,9.78,9.62,9.72,2745884.0
2021-07-19,9.92,10.05,9.85,9.97,2553947.5
2021-07-16,10.0,10.2,9.88,10.0,2715066.0
2021-07-15,9.84,10.04,9.65,10.03,2998066.75
2021-07-14,10.03,10.03,9.78,9.82,3030916.5
2021-07-13,10.3,10.5,10.03,10.15,2878403.0
2021-07-12,10.48,10.7,10.28,10.38,5157509.0
2021-07-09,9.63,10.23,9.55,10.14,5249900.0
2021-07-08,10.07,10.09,9.68,9.73,3071226.0
2021-07-07,9.83,10.07,9.76,9.99,2448612.0
2021-07-06,10.11,10.15,9.9,10.04,2452102.75
2021-07-05,9.85,10.08,9.84,10.03,2982471.5
2021-07-02,9.88,10.09,9.79,9.84,3023689.25
2021-07-01,9.74,9.79,9.61,9.79,1594861.12
2021-06-30,9.64,9.75,9.52,9.69,1413390.75
2021-06-29,9.93,9.93,9.57,9.65,2876443.25
2021-06-28,10.15,10.15,9.92,9.97,2393324.75
2021-06-25,9.75,10.17,9.75,10.15,3718211.5
2021-06-24,9.83,9.87,9.62,9.73,2074157.25
2021-06-23,9.83,9.84,9.69,9.78,2357807.25
2021-06-22,9.86,9.89,9.71,9.78,2271731.25
2021-06-21,9.64,9.85,9.57,9.76,2435463.5
2021-06-18,9.53,9.84,9.38,9.77,3989624.75
2021-06-17,9.78,10.07,9.73,9.87,2518478.0
2021-06-16,10.27,10.39,9.9,9.94,4167369.25
2021-06-15,10.88,10.9,10.4,10.47,4608053.5
2021-06-11,11.12,11.27,10.81,11.0,4185144.75
2021-06-10,11.1,11.24,11.05,11.07,2160829.0
2021-06-09,11.2,11.2,10.91,11.08,2073771.88
2021-06-08,11.29,11.35,10.99,11.06,2614843.25
2021-06-07,10.87,11.32,10.85,11.17,3323563.0
2021-06-04,10.51,10.97,10.39,10.84,4028980.75
2021-06-03,11.14,11.27,11.0,11.0,2647300.25
2021-06-02,11.3,11.4,11.15,11.18,2410513.25
2021-06-01,11.15,11.44,11.07,11.44,2992100.5
2021-05-31,11.29,11.38,11.09,11.23,2742092.25
2021-05-28,11.44,11.51,11.19,11.19,2844792.25
2021-05-27,11.19,11.24,10.96,11.14,2357826.75
2021-05-26,10.93,11.19,10.88,11.06,2646249.5
2021-05-25,10.69,11.01,10.55,10.93,3091889.25
2021-05-24,10.56,10.76,10.49,10.62,2610638.0
2021-05-21,10.8,11.03,10.67,10.82,2736405.0
2021-05-20,10.9,11.1,10.6,10.93,4404490.5
2021-05-19,11.57,11.57,11.32,11.42,2606922.5
2021-05-18,11.74,11.88,11.59,11.73,2937176.75
2021-05-17,11.12,11.5,11.0,11.45,3829053.75
2021-05-14,11.01,11.12,10.7,11.06,3599663.0
2021-05-13,11.26,11.41,11.0,11.08,4016873.75
2021-05-12,11.5,11.78,11.41,11.75,2670460.5
2021-05-11,11.9,11.9,11.31,11.58,5339787.0
2021-05-10,12.35,12.5,12.13,12.35,5777916.0
2021-05-07,11.97,12.09,11.84,11.92,5015633.0
2021-05-06,11.56,11.97,11.41,11.54,4983833.0
2021-04-30,11.2,11.41,10.85,11.03,3699751.0
2021-04-29,11.31,11.48,11.16,11.36,3528537.25
2021-04-28,11.02,11.23,10.85,11.09,2991605.5
2021-04-27,11.32,11.54,11.01,11.29,4908818.0
2021-04-26,11.03,11.4,10.93,11.15,4862268.0
2021-04-23,10.56,10.82,10.41,10.78,2855180.25
2021-04-22,10.66,10.83,10.52,10.6,2588947.75
2021-04-21,10.5,10.66,10.35,10.55,2409943.5
2021-04-20,10.5,10.86,10.46,10.74,3751637.5
2021-04-19,10.24,10.65,9.98,10.65,3998966.5
2021-04-16,10.57,10.69,10.2,10.23,4119577.75
2021-04-15,10.1,10.24,9.8,10.21,2835966.75
2021-04-14,9.72,9.97,9.72,9.93,2223546.0
2021-04-13,9.59,9.83,9.51,9.7,2154622.0
2021-04-12,10.17,10.17,9.6,9.68,3825769.75
2021-04-09,10.59,10.62,10.25,10.29,2277268.25
2021-04-08,10.2,10.68,10.07,10.53,4099223.0
2021-04-07,10.25,10.29,9.9,10.24,2530684.0
2021-04-06,10.35,10.44,10.13,10.15,3060848.75
2021-04-02,9.85,10.14,9.82,10.13,3953497.25
2021-04-01,9.72,9.82,9.61,9.74,2308156.75
2021-03-31,9.81,9.83,9.45,9.62,3417478.5
2021-03-30,9.81,10.16,9.68,9.93,2960793.0
2021-03-29,9.92,10.0,9.65,9.93,2950060.0
2021-03-26,9.6,10.02,9.52,9.91,4088981.75
2021-03-25,9.45,9.79,9.41,9.56,3972658.5
2021-03-24,9.9,10.03,9.3,9.36,5733232.5
2021-03-23,10.78,10.84,10.0,10.13,4379617.0
2021-03-22,10.75,10.84,10.41,10.66,3112958.75
2021-03-19,10.82,11.03,10.69,10.83,3606422.25
2021-03-18,11.4,11.57,11.15,11.18,3025834.75
2021-03-17,10.8,11.11,10.66,11.09,2444710.25
2021-03-16,11.28,11.3,10.75,11.11,3053934.5
2021-03-15,11.3,11.64,10.97,11.25,4182744.0
2021-03-12,11.71,11.77,11.06,11.35,4608702.0
2021-03-11,10.65,11.54,10.54,11.54,5729979.0
2021-03-10,10.79,10.8,10.35,10.49,2964777.75
2021-03-09,10.7,11.07,10.01,10.71,5052061.0
2021-03-08,11.33,11.4,10.59,10.67,4181965.0
2021-03-05,10.78,11.13,10.6,11.0,5329567.5
2021-03-04,11.93,12.03,11.2,11.45,6036985.0
2021-03-03,11.96,12.35,11.8,12.32,5221990.0
2021-03-02,12.1,12.1,11.55,11.75,4957000.5
2021-03-01,12.22,12.4,11.76,12.32,5318990.5
2021-02-26,12.19,12.56,11.98,12.19,6361449.0
2021-02-25,13.65,13.74,12.88,12.98,5468067.0
2021-02-24,13.95,14.27,12.55,13.1,7639291.5
2021-02-23,14.1,14.54,13.77,13.85,7172832.0
2021-02-22,14.46,15.0,14.32,14.63,10318891.0
2021-02-19,13.67,14.11,12.89,13.64,10088024.0
2021-02-18,13.29,13.29,13.29,13.29,817537.75
2021-02-10,11.47,12.28,11.43,12.08,4267623.5
2021-02-09,10.98,11.35,10.78,11.34,3470999.75
2021-02-08,10.1,10.65,10.06,10.59,3024479.75
2021-02-05,9.99,10.34,9.73,9.8,2633404.25
2021-02-04,10.5,10.56,10.03,10.15,1866061.38
2021-02-03,10.59,10.76,10.25,10.49,2814689.25
2021-02-02,10.48,10.89,10.33,10.8,2807999.5
2021-02-01,9.94,10.48,9.82,10.44,3552252.5
2021-01-29,9.9,10.0,9.31,9.6,2771399.75
2021-01-28,10.0,10.21,9.6,9.68,3518937.75
2021-01-27,10.79,10.92,10.15,10.42,2645933.25
2021-01-26,11.0,11.0,10.51,10.74,2688774.5
2021-01-25,10.84,11.34,10.72,11.05,3021294.75
2021-01-22,10.87,10.99,10.66,10.83,2090613.5
2021-01-21,10.7,11.15,10.62,10.97,3274005.0
2021-01-20,10.28,10.66,10.28,10.56,2075436.88
2021-01-19,10.55,10.74,10.14,10.28,2415155.75
2021-01-18,10.3,10.71,9.93,10.69,2976872.75
2021-01-15,10.59,10.88,10.24,10.56,2659116.0
2021-01-14,10.62,10.72,10.31,10.43,2489240.25
2021-01-13,10.92,11.56,10.51,10.68,4465501.5
2021-01-12,10.3,10.9,10.23,10.9,3303862.5
2021-01-11,10.9,11.12,10.5,10.67,4716888.0
2021-01-08,11.4,11.52,10.9,11.35,3894305.75
2021-01-07,10.43,11.32,10.38,11.18,4479541.0
2021-01-06,10.45,10.79,10.31,10.5,3827860.0
2021-01-05,10.09,10.25,9.85,10.21,3627381.75
2021-01-04,9.42,10.17,9.38,10.04,4451683.5
2020-12-31,9.32,9.43,9.16,9.29,2438899.75
2020-12-30,9.09,9.36,8.99,9.27,2451022.25
2020-12-29,9.51,9.55,9.1,9.1,2440644.25
2020-12-28,9.37,9.65,9.35,9.44,3210290.0
2020-12-25,8.93,9.3,8.71,9.27,2733569.25
2020-12-24,8.82,9.07,8.82,8.91,2009870.38
2020-12-23,8.67,8.85,8.52,8.77,2498466.75
2020-12-22,9.18,9.23,8.71,8.75,3915256.0
2020-12-21,9.33,9.48,9.16,9.39,2800665.75
2020-12-18,8.95,9.33,8.92,9.19,3749245.0
2020-12-17,8.41,8.83,8.38,8.83,3595536.25
2020-12-16,8.43,8.5,8.19,8.38,1955606.38
2020-12-15,8.42,8.45,8.11,8.33,2850117.25
2020-12-14,8.3,8.57,8.2,8.51,1912956.0
2020-12-11,8.81,8.84,8.29,8.43,2854863.5
2020-12-10,8.51,8.6,8.2,8.55,2977647.0
2020-12-09,8.92,9.05,8.68,8.71,2348364.25
2020-12-08,8.91,9.13,8.8,8.91,2857068.5
2020-12-07,9.07,9.18,8.71,8.81,2648611.75
2020-12-04,8.88,9.15,8.75,9.13,2677968.5
2020-12-03,9.22,9.29,8.77,8.86,3773818.25
