date,open,high,low,close,volume
2021-09-23,5.79,5.97,5.7,5.8,246254.58
2021-09-22,5.7,5.83,5.6,5.75,184320.64
2021-09-17,5.68,5.92,5.61,5.76,324661.19
2021-09-16,5.56,6.12,5.54,5.78,591448.5
2021-09-15,5.5,5.6,5.44,5.56,147866.14
2021-09-14,5.63,5.73,5.46,5.51,250824.58
2021-09-13,5.75,5.79,5.55,5.67,273873.62
2021-09-10,5.58,5.75,5.52,5.7,300832.69
2021-09-09,5.47,5.78,5.41,5.59,346291.38
2021-09-08,5.4,5.48,5.39,5.45,149199.02
2021-09-07,5.36,5.43,5.34,5.38,126587.68
2021-09-06,5.33,5.38,5.28,5.36,127156.5
2021-09-03,5.29,5.39,5.25,5.31,150530.03
2021-09-02,5.24,5.35,5.22,5.32,168338.05
2021-09-01,5.23,5.41,5.19,5.25,278851.41
2021-08-31,5.16,5.25,5.15,5.22,152580.53
2021-08-30,5.17,5.25,5.11,5.15,173883.58
2021-08-27,5.15,5.29,5.07,5.19,267560.0
2021-08-26,5.05,5.14,5.03,5.11,128606.8
2021-08-25,4.98,5.08,4.98,5.05,99163.13
2021-08-24,4.99,5.1,4.97,5.02,135573.62
2021-08-23,4.89,5.04,4.88,5.01,163010.34
2021-08-20,4.89,4.89,4.83,4.89,41798.75
2021-08-19,4.91,4.94,4.84,4.89,64847.1
2021-08-18,4.83,4.94,4.81,4.94,84333.57
2021-08-17,4.88,4.95,4.81,4.81,72497.0
2021-08-16,4.84,4.98,4.84,4.9,70953.8
2021-08-13,4.9,4.92,4.86,4.87,50991.93
2021-08-12,4.9,4.94,4.88,4.9,59232.62
2021-08-11,4.86,4.94,4.85,4.91,94027.31
2021-08-10,4.86,4.88,4.83,4.87,55229.16
2021-08-09,4.8,4.88,4.78,4.86,63568.01
2021-08-06,4.76,4.81,4.73,4.81,41608.8
2021-08-05,4.81,4.81,4.74,4.76,44954.99
2021-08-04,4.81,4.81,4.77,4.81,41222.54
2021-08-03,4.75,4.86,4.74,4.8,59407.07
2021-08-02,4.69,4.8,4.64,4.78,50463.92
2021-07-30,4.65,4.73,4.65,4.69,33123.03
2021-07-29,4.64,4.71,4.61,4.68,55047.53
2021-07-28,4.71,4.71,4.57,4.61,66981.38
2021-07-27,4.77,4.82,4.71,4.71,67955.73
2021-07-26,4.85,4.87,4.75,4.78,55105.13
2021-07-23,4.84,4.91,4.83,4.85,69996.41
2021-07-22,4.82,4.87,4.81,4.86,40029.37
2021-07-21,4.81,4.85,4.81,4.84,35968.0
2021-07-20,4.75,4.84,4.74,4.83,43144.44
2021-07-19,4.83,4.83,4.75,4.77,48245.01
2021-07-16,4.83,4.85,4.82,4.83,30652.02
2021-07-15,4.85,4.85,4.79,4.82,47686.01
2021-07-14,4.9,4.9,4.83,4.84,43951.0
2021-07-13,4.88,4.91,4.85,4.9,47479.44
2021-07-12,4.9,4.91,4.86,4.88,55528.84
2021-07-09,4.83,4.87,4.79,4.87,55583.12
2021-07-08,4.84,4.84,4.8,4.83,46032.03
2021-07-07,4.83,4.85,4.82,4.84,28731.26
2021-07-06,4.83,4.85,4.82,4.85,38540.64
2021-07-05,4.8,4.85,4.79,4.83,44928.94
2021-07-02,4.86,4.86,4.78,4.8,67267.7
2021-07-01,4.92,4.93,4.85,4.87,64213.0
2021-06-30,4.88,4.93,4.86,4.9,52627.03
2021-06-29,5.01,5.01,4.9,4.91,84351.06
2021-06-28,5.03,5.08,4.99,5.0,107277.89
2021-06-25,4.93,5.01,4.92,4.98,113782.4
2021-06-24,4.92,4.94,4.9,4.93,74948.02
2021-06-23,4.91,4.91,4.88,4.9,45633.01
2021-06-22,4.88,4.92,4.86,4.92,75739.69
2021-06-21,4.86,4.88,4.84,4.88,55499.77
2021-06-18,4.86,4.89,4.84,4.87,49383.0
2021-06-17,4.9,4.93,4.86,4.87,61258.23
2021-06-16,4.86,4.95,4.86,4.93,79392.0
2021-06-15,4.94,4.97,4.88,4.88,71578.83
2021-06-11,4.9,4.94,4.89,4.94,89308.33
2021-06-10,4.87,4.92,4.87,4.9,63842.9
2021-06-09,4.87,4.89,4.86,4.88,41806.92
2021-06-08,4.86,4.88,4.84,4.87,42059.04
2021-06-07,4.85,4.88,4.85,4.87,46434.11
2021-06-04,4.89,4.89,4.85,4.86,53458.09
2021-06-03,4.89,4.91,4.87,4.9,53963.56
2021-06-02,4.9,4.91,4.88,4.9,60788.83
2021-06-01,4.88,4.93,4.85,4.91,71702.84
2021-05-31,4.86,4.89,4.85,4.88,48005.34
2021-05-28,4.91,4.91,4.84,4.87,62210.33
2021-05-27,4.89,4.92,4.89,4.9,50733.01
2021-05-26,4.88,4.93,4.87,4.9,64770.42
2021-05-25,4.87,4.9,4.84,4.89,67315.77
2021-05-24,4.85,4.87,4.82,4.87,48996.81
2021-05-21,4.83,4.88,4.82,4.85,54981.26
2021-05-20,4.85,4.86,4.81,4.83,47011.5
2021-05-19,4.88,4.89,4.83,4.86,69510.5
2021-05-18,4.88,4.92,4.83,4.9,54648.53
2021-05-17,4.93,4.95,4.87,4.88,73999.63
2021-05-14,4.88,4.94,4.87,4.93,85813.0
2021-05-13,4.88,4.94,4.86,4.89,92427.41
2021-05-12,4.86,4.9,4.85,4.9,63735.09
2021-05-11,4.87,4.89,4.82,4.89,69756.42
2021-05-10,4.84,4.91,4.82,4.89,95488.74
2021-05-07,4.85,4.88,4.82,4.84,74710.09
2021-05-06,4.82,4.87,4.8,4.86,98990.67
2021-04-30,4.85,4.88,4.8,4.83,110658.34
2021-04-29,4.92,4.95,4.84,4.88,182684.05
2021-04-28,5.23,5.26,4.86,4.92,343858.69
2021-04-27,5.21,5.29,5.15,5.27,96865.19
2021-04-26,5.32,5.39,5.24,5.25,88234.99
2021-04-23,5.36,5.38,5.26,5.35,76633.0
2021-04-22,5.36,5.45,5.32,5.36,116831.79
2021-04-21,5.31,5.43,5.31,5.32,148155.88
2021-04-20,5.31,5.44,5.31,5.32,297050.84
2021-04-19,5.24,5.3,5.22,5.28,87077.29
2021-04-16,5.14,5.23,5.13,5.23,58257.51
2021-04-15,5.08,5.2,5.08,5.14,70577.01
2021-04-14,5.08,5.11,5.06,5.09,58886.15
2021-04-13,5.18,5.2,5.04,5.08,85510.32
2021-04-12,5.3,5.3,5.17,5.17,96675.64
