date,open,high,low,close,volume
2021-09-23,9.7,10.21,9.69,9.91,207460.92
2021-09-22,9.81,9.92,9.61,9.67,181824.81
2021-09-17,9.94,10.05,9.64,9.98,195448.53
2021-09-16,9.96,10.35,9.87,9.9,276224.72
2021-09-15,10.12,10.15,9.83,9.88,258030.34
2021-09-14,10.16,10.62,9.92,10.1,349777.84
2021-09-13,9.92,10.49,9.76,10.23,539185.62
2021-09-10,10.06,10.2,9.7,9.83,425349.0
2021-09-09,10.31,10.41,9.9,9.98,406024.75
2021-09-08,10.69,10.72,10.21,10.33,441790.38
2021-09-07,11.03,11.4,10.41,10.59,437518.81
2021-09-06,10.05,11.02,9.75,11.02,584883.0
2021-09-03,10.95,10.96,9.98,10.02,543338.81
2021-09-02,10.45,11.45,10.33,11.06,627342.38
2021-09-01,9.94,10.73,9.9,10.45,970661.44
2021-08-31,9.06,9.94,9.05,9.94,679099.0
2021-08-30,8.71,9.17,8.71,9.04,395414.38
2021-08-27,8.79,9.03,8.6,8.7,313428.66
2021-08-26,9.05,9.1,8.9,8.92,138993.62
2021-08-25,9.05,9.08,8.94,9.07,141998.33
2021-08-24,8.96,9.2,8.9,9.01,120389.49
2021-08-23,9.12,9.13,8.95,9.0,186220.84
2021-08-20,9.07,9.15,8.85,9.12,127871.16
2021-08-19,8.96,9.15,8.86,9.1,139475.19
2021-08-18,9.24,9.29,8.93,8.96,259736.88
2021-08-17,9.27,9.49,9.2,9.23,251473.09
2021-08-16,9.51,9.52,9.21,9.34,203567.59
2021-08-13,9.61,9.98,9.33,9.4,325752.75
2021-08-12,8.83,9.69,8.7,9.61,598120.56
2021-08-11,8.72,8.92,8.65,8.83,168481.25
2021-08-10,9.11,9.14,8.67,8.77,461063.03
2021-08-09,9.27,9.36,9.11,9.25,258575.23
2021-08-06,9.24,9.29,9.11,9.18,108390.63
2021-08-05,9.3,9.36,9.1,9.23,171792.05
2021-08-04,9.37,9.48,9.35,9.37,158264.12
2021-08-03,9.4,9.59,9.25,9.36,239638.19
2021-08-02,9.17,9.5,9.06,9.45,246290.48
2021-07-30,9.1,9.2,9.0,9.13,155261.88
2021-07-29,8.8,9.3,8.62,9.18,333771.16
2021-07-28,8.71,8.87,8.0,8.76,288662.88
2021-07-27,9.1,9.16,8.67,8.77,297398.12
2021-07-26,9.06,9.19,8.96,9.16,212518.59
2021-07-23,9.35,9.55,9.08,9.11,252676.84
2021-07-22,9.08,9.44,9.04,9.41,329606.69
2021-07-21,9.18,9.39,9.01,9.08,314648.34
2021-07-20,9.07,9.2,8.99,9.15,116268.99
2021-07-19,9.28,9.3,9.1,9.21,244674.09
2021-07-16,9.36,9.45,9.17,9.4,270692.22
2021-07-15,9.32,9.5,9.1,9.35,271628.16
2021-07-14,9.27,9.5,9.14,9.38,316772.75
2021-07-13,9.13,9.39,8.92,9.32,393628.16
2021-07-12,9.35,9.5,9.1,9.19,420988.0
2021-07-09,9.15,9.38,9.1,9.34,240721.23
2021-07-08,9.5,9.57,9.13,9.21,372907.94
2021-07-07,9.32,9.9,9.18,9.5,502756.69
2021-07-06,9.5,9.67,9.15,9.31,276435.62
2021-07-05,9.62,9.69,9.14,9.54,279766.0
2021-07-02,9.75,9.8,9.47,9.63,271938.91
2021-07-01,9.95,10.08,9.72,9.84,218098.73
2021-06-30,9.9,10.05,9.66,9.99,188209.44
2021-06-29,10.09,10.3,9.84,9.92,279389.91
