date,open,high,low,close,volume
2021-09-23,3.02,3.15,3.01,3.15,316755.03
2021-09-22,3.01,3.07,2.99,3.03,196322.17
2021-09-17,3.11,3.18,3.0,3.08,257369.02
2021-09-16,3.07,3.26,3.05,3.12,393844.0
2021-09-15,3.0,3.15,2.99,3.07,270944.12
2021-09-14,3.16,3.16,3.01,3.01,263308.0
2021-09-13,3.1,3.14,2.98,3.13,394475.0
2021-09-10,3.22,3.34,3.2,3.21,358360.0
2021-09-09,3.2,3.33,3.2,3.25,415003.44
2021-09-08,3.21,3.28,3.18,3.21,378068.81
2021-09-07,3.29,3.35,3.18,3.26,524661.69
2021-09-06,3.27,3.45,3.16,3.26,709616.88
2021-09-03,3.6,3.61,3.22,3.35,1318044.25
2021-09-02,3.45,3.45,3.27,3.45,396801.75
2021-09-01,2.89,3.14,2.81,3.14,462381.62
2021-08-31,2.84,2.95,2.81,2.85,344109.38
2021-08-30,2.74,2.93,2.71,2.86,343204.62
2021-08-27,2.79,2.81,2.75,2.76,181201.09
2021-08-26,2.84,2.86,2.78,2.82,203152.0
2021-08-25,2.8,2.84,2.76,2.84,227747.14
2021-08-24,2.87,2.87,2.75,2.81,423425.59
2021-08-23,2.9,2.94,2.88,2.91,297822.0
2021-08-20,2.96,3.06,2.86,2.9,528059.62
2021-08-19,3.1,3.36,2.99,3.01,750102.81
2021-08-18,2.88,3.08,2.83,3.05,513521.16
2021-08-17,2.95,2.97,2.87,2.88,403098.38
2021-08-16,2.85,3.06,2.84,2.98,635544.5
2021-08-13,2.93,2.98,2.86,2.88,478218.81
2021-08-12,3.0,3.0,2.89,2.92,500025.0
2021-08-11,2.97,3.09,2.94,3.01,725309.69
2021-08-10,3.11,3.16,3.0,3.05,1053811.5
2021-08-09,3.24,3.58,3.24,3.25,1443193.75
2021-08-06,3.63,3.63,3.43,3.6,1785052.5
2021-08-05,3.3,3.3,3.15,3.3,775745.94
2021-08-04,2.95,3.0,2.91,3.0,239058.7
2021-08-03,2.62,2.73,2.4,2.73,308821.38
2021-08-02,2.26,2.48,2.24,2.48,120391.17
2021-07-30,2.3,2.3,2.23,2.25,54700.49
2021-07-29,2.25,2.31,2.25,2.29,32290.41
2021-07-28,2.34,2.34,2.24,2.25,62443.0
2021-07-27,2.38,2.41,2.33,2.33,83027.0
2021-07-26,2.44,2.47,2.38,2.39,72036.12
2021-07-23,2.47,2.48,2.44,2.45,66979.01
2021-07-22,2.39,2.49,2.39,2.49,124169.89
2021-07-21,2.41,2.44,2.38,2.4,46677.1
2021-07-20,2.39,2.42,2.37,2.4,41481.71
2021-07-19,2.4,2.42,2.37,2.4,20051.8
2021-07-16,2.37,2.41,2.37,2.4,25910.0
2021-07-15,2.4,2.41,2.36,2.37,36460.15
2021-07-14,2.42,2.43,2.4,2.41,27604.0
2021-07-13,2.44,2.44,2.39,2.44,34894.78
2021-07-12,2.4,2.47,2.4,2.44,62014.12
2021-07-09,2.38,2.41,2.36,2.4,40489.3
2021-07-08,2.42,2.43,2.38,2.38,42008.0
2021-07-07,2.41,2.44,2.39,2.41,32836.0
2021-07-06,2.45,2.45,2.4,2.41,48870.0
2021-07-05,2.45,2.45,2.43,2.45,24888.01
2021-07-02,2.48,2.48,2.42,2.43,33977.91
2021-07-01,2.5,2.52,2.46,2.48,27415.11
2021-06-30,2.47,2.5,2.46,2.5,28876.01
2021-06-29,2.49,2.51,2.47,2.48,31307.18
2021-06-28,2.52,2.52,2.47,2.5,49718.0
2021-06-25,2.56,2.56,2.5,2.51,36559.75
2021-06-24,2.53,2.56,2.52,2.54,31932.22
2021-06-23,2.58,2.59,2.53,2.55,40586.0
2021-06-22,2.5,2.59,2.5,2.58,74417.1
2021-06-21,2.48,2.5,2.47,2.5,53390.41
2021-06-18,2.48,2.5,2.46,2.49,25398.84
2021-06-17,2.49,2.52,2.48,2.48,29443.87
2021-06-16,2.54,2.54,2.47,2.48,46918.0
2021-06-15,2.55,2.56,2.5,2.54,45901.01
2021-06-11,2.56,2.59,2.54,2.56,51673.77
2021-06-10,2.58,2.59,2.55,2.56,40950.81
2021-06-09,2.61,2.61,2.57,2.58,53632.0
2021-06-08,2.6,2.63,2.58,2.61,50019.3
2021-06-07,2.72,2.72,2.6,2.62,98190.41
2021-06-04,2.7,2.76,2.67,2.7,69615.4
2021-06-03,2.65,2.7,2.63,2.69,44298.4
2021-06-02,2.65,2.69,2.63,2.65,45133.0
2021-06-01,2.64,2.65,2.6,2.64,36469.0
2021-05-31,2.66,2.67,2.6,2.63,34213.56
2021-05-28,2.66,2.71,2.65,2.67,32037.0
2021-05-27,2.63,2.69,2.61,2.68,53190.3
2021-05-26,2.59,2.65,2.58,2.64,34424.71
2021-05-25,2.6,2.6,2.56,2.59,36574.0
2021-05-24,2.64,2.64,2.58,2.58,35394.56
2021-05-21,2.62,2.67,2.6,2.62,40600.02
2021-05-20,2.69,2.7,2.62,2.63,40217.8
2021-05-19,2.73,2.75,2.67,2.69,37765.3
2021-05-18,2.69,2.76,2.67,2.74,45650.29
2021-05-17,2.67,2.73,2.66,2.67,31036.1
2021-05-14,2.7,2.74,2.67,2.7,41700.17
2021-05-13,2.76,2.76,2.66,2.67,87260.01
2021-05-12,2.78,2.79,2.73,2.76,32971.01
2021-05-11,2.76,2.81,2.74,2.78,35322.45
2021-05-10,2.75,2.86,2.75,2.78,65097.28
2021-05-07,2.66,2.79,2.65,2.76,62315.39
2021-05-06,2.65,2.69,2.6,2.65,40744.65
2021-04-30,2.74,2.76,2.65,2.65,64289.33
2021-04-29,2.72,2.79,2.7,2.73,43779.0
2021-04-28,2.8,2.8,2.69,2.72,77365.0
2021-04-27,2.87,2.87,2.76,2.78,104886.72
2021-04-26,2.93,2.96,2.88,2.9,93558.65
2021-04-23,3.02,3.02,2.92,2.96,96084.65
2021-04-22,3.13,3.13,2.91,3.0,335379.09
2021-04-21,2.83,3.1,2.8,3.1,340991.72
2021-04-20,2.79,2.83,2.75,2.82,64876.0
2021-04-19,2.82,2.88,2.78,2.79,111129.72
2021-04-16,2.82,2.87,2.68,2.87,189314.31
2021-04-15,2.94,3.1,2.85,2.9,388402.06
2021-04-13,2.86,2.86,2.78,2.82,50453.11
2021-04-12,2.91,2.99,2.83,2.84,83760.82
2021-04-09,2.83,2.96,2.82,2.93,76537.22
2021-04-08,2.79,2.83,2.77,2.82,62368.11
2021-04-07,2.76,2.78,2.71,2.78,49632.81
2021-04-06,2.79,2.8,2.74,2.76,41539.02
2021-04-02,2.73,2.8,2.73,2.76,47904.91
2021-04-01,2.66,2.75,2.65,2.73,48604.53
2021-03-31,2.67,2.67,2.63,2.67,36557.6
2021-03-30,2.72,2.72,2.63,2.65,51462.32
2021-03-29,2.64,2.73,2.61,2.67,78830.99
2021-03-26,2.63,2.67,2.59,2.64,42882.36
2021-03-25,2.72,2.73,2.63,2.63,55936.0
2021-03-24,2.7,2.74,2.61,2.69,50718.71
2021-03-23,2.75,2.82,2.66,2.7,115136.8
2021-03-22,2.62,2.75,2.62,2.75,110964.29
2021-03-19,2.53,2.66,2.53,2.62,84165.31
2021-03-18,2.52,2.6,2.51,2.54,69110.0
2021-03-17,2.47,2.51,2.45,2.51,27937.73
2021-03-16,2.43,2.48,2.42,2.45,22727.6
2021-03-15,2.45,2.47,2.4,2.43,16456.9
2021-03-12,2.4,2.44,2.4,2.42,14284.01
2021-03-11,2.35,2.4,2.33,2.39,15143.05
2021-03-10,2.32,2.37,2.32,2.35,22324.49
2021-03-09,2.41,2.42,2.3,2.32,36754.1
2021-03-08,2.53,2.55,2.4,2.41,73796.0
2021-03-05,2.4,2.53,2.39,2.53,57819.89
2021-03-04,2.41,2.44,2.39,2.41,31164.02
2021-03-03,2.35,2.42,2.34,2.41,38225.3
2021-03-02,2.36,2.36,2.33,2.35,17582.42
2021-03-01,2.32,2.37,2.29,2.35,20555.01
2021-02-26,2.28,2.34,2.27,2.32,18374.01
2021-02-25,2.33,2.35,2.26,2.32,21972.43
2021-02-24,2.35,2.38,2.32,2.32,26006.0
2021-02-23,2.32,2.39,2.3,2.35,34952.01
2021-02-22,2.3,2.37,2.28,2.35,38994.8
2021-02-19,2.23,2.29,2.22,2.28,26606.31
2021-02-18,2.2,2.26,2.18,2.22,34417.97
2021-02-10,2.15,2.17,2.13,2.17,24853.41
2021-02-09,2.14,2.15,2.12,2.14,20169.0
2021-02-08,2.11,2.14,2.09,2.14,18975.0
2021-02-05,2.12,2.15,2.1,2.11,17143.0
