date,open,high,low,close,volume
2021-09-23,4.48,4.76,4.48,4.6,395615.0
2021-09-22,4.46,4.52,4.35,4.47,314128.94
2021-09-17,4.55,4.69,4.5,4.53,297014.91
2021-09-16,4.78,4.81,4.54,4.54,356328.38
2021-09-15,4.5,4.81,4.49,4.65,331003.91
2021-09-14,4.64,4.71,4.49,4.5,283221.28
2021-09-13,4.54,4.65,4.5,4.64,186017.8
2021-09-10,4.56,4.6,4.48,4.52,175490.73
2021-09-09,4.51,4.61,4.48,4.56,189908.05
2021-09-08,4.48,4.57,4.45,4.55,244402.05
2021-09-07,4.33,4.49,4.31,4.47,229450.27
2021-09-06,4.36,4.38,4.32,4.33,167938.81
2021-09-03,4.34,4.37,4.31,4.35,144026.41
2021-09-02,4.26,4.33,4.25,4.33,173505.41
2021-09-01,4.3,4.33,4.25,4.29,177680.02
2021-08-31,4.21,4.31,4.19,4.29,211954.02
2021-08-30,4.16,4.27,4.16,4.23,158152.59
2021-08-27,4.19,4.2,4.14,4.18,132926.86
2021-08-26,4.11,4.28,4.1,4.2,276694.0
2021-08-25,4.08,4.15,4.05,4.13,155033.78
2021-08-24,4.12,4.13,4.05,4.07,129214.6
2021-08-23,4.04,4.11,4.03,4.1,108319.8
2021-08-20,4.06,4.07,4.0,4.04,118946.42
2021-08-19,4.08,4.11,4.05,4.08,105871.8
2021-08-18,3.96,4.07,3.95,4.07,120834.29
2021-08-17,4.11,4.12,3.95,3.98,160357.62
2021-08-16,4.14,4.15,4.08,4.1,113273.58
2021-08-13,4.12,4.14,4.09,4.12,115541.63
2021-08-12,4.1,4.19,4.1,4.14,171068.81
2021-08-11,4.1,4.13,4.08,4.1,100389.49
2021-08-10,4.08,4.11,4.06,4.1,87404.12
2021-08-09,4.01,4.11,4.01,4.08,82560.92
2021-08-06,4.02,4.05,3.99,4.05,69489.8
2021-08-05,4.06,4.09,4.0,4.02,87076.8
2021-08-04,4.01,4.07,4.01,4.06,92432.69
2021-08-03,3.99,4.09,3.99,4.03,118665.4
2021-08-02,3.91,4.03,3.89,4.02,109188.7
2021-07-30,3.88,3.94,3.82,3.91,103852.57
2021-07-29,3.86,3.94,3.86,3.87,103617.76
2021-07-28,3.96,3.97,3.78,3.83,142229.44
2021-07-27,4.07,4.08,3.97,3.98,100160.88
2021-07-26,4.08,4.14,4.03,4.05,106056.98
2021-07-23,4.18,4.18,4.1,4.11,112629.0
2021-07-22,4.18,4.23,4.14,4.18,102053.98
2021-07-21,4.19,4.2,4.13,4.19,101011.01
2021-07-20,4.15,4.2,4.14,4.18,63934.27
2021-07-19,4.24,4.24,4.14,4.18,125102.29
2021-07-16,4.14,4.26,4.13,4.24,218928.91
2021-07-15,4.07,4.12,4.03,4.1,92879.84
2021-07-14,4.1,4.13,4.06,4.06,102477.1
2021-07-13,4.11,4.13,4.06,4.13,94740.34
2021-07-12,4.1,4.13,4.08,4.1,94561.41
2021-07-09,4.04,4.09,4.02,4.09,83104.7
2021-07-08,4.11,4.12,4.05,4.05,90206.6
2021-07-07,4.12,4.14,4.09,4.11,74785.0
2021-07-06,4.16,4.16,4.1,4.13,84130.07
2021-07-05,4.1,4.19,4.08,4.16,110222.27
2021-07-02,4.11,4.12,4.06,4.07,74051.59
2021-07-01,4.21,4.21,4.1,4.11,144070.09
