date,open,high,low,close,volume
2021-09-23,3.27,3.4,3.17,3.21,1454491.12
2021-09-22,3.13,3.29,3.1,3.26,1622702.5
2021-09-17,3.25,3.5,3.12,3.21,2210933.75
2021-09-16,3.5,3.55,3.31,3.31,4249755.0
2021-09-15,3.09,3.41,3.09,3.41,2600001.5
2021-09-14,3.26,3.33,3.04,3.1,2595791.0
2021-09-13,3.0,3.15,3.0,3.14,1659577.62
2021-09-10,3.0,3.07,2.95,2.98,1402590.38
2021-09-09,2.89,3.14,2.88,3.01,2132938.5
2021-09-08,2.87,2.91,2.86,2.9,816060.19
2021-09-07,2.83,2.89,2.81,2.88,779600.88
2021-09-06,2.78,2.85,2.77,2.84,774719.69
2021-09-03,2.79,2.85,2.76,2.78,788718.69
2021-09-02,2.73,2.8,2.71,2.79,738906.5
2021-09-01,2.77,2.82,2.71,2.76,933370.81
2021-08-31,2.74,2.79,2.71,2.78,723292.12
2021-08-30,2.7,2.81,2.68,2.74,1050385.12
2021-08-27,2.66,2.72,2.65,2.68,585346.31
2021-08-26,2.64,2.7,2.62,2.67,931115.0
2021-08-25,2.59,2.63,2.57,2.62,514245.59
2021-08-24,2.61,2.62,2.58,2.6,367846.69
2021-08-23,2.58,2.61,2.58,2.61,341710.38
2021-08-20,2.58,2.6,2.55,2.57,293314.75
2021-08-19,2.64,2.64,2.56,2.58,537753.94
2021-08-18,2.55,2.65,2.54,2.64,680919.5
2021-08-17,2.63,2.63,2.55,2.55,642397.06
2021-08-16,2.6,2.65,2.59,2.62,376773.31
2021-08-13,2.62,2.62,2.59,2.6,344419.69
2021-08-12,2.57,2.63,2.55,2.62,716872.25
2021-08-11,2.5,2.58,2.49,2.55,653627.81
2021-08-10,2.48,2.51,2.46,2.5,272531.72
2021-08-09,2.45,2.48,2.44,2.48,203672.02
2021-08-06,2.49,2.51,2.44,2.46,459665.0
2021-08-05,2.51,2.51,2.48,2.48,261534.86
2021-08-04,2.45,2.51,2.43,2.5,498984.31
2021-08-03,2.44,2.47,2.43,2.45,197709.09
2021-08-02,2.43,2.47,2.4,2.45,362730.5
2021-07-30,2.46,2.47,2.41,2.44,417009.0
2021-07-29,2.49,2.5,2.45,2.46,319849.28
2021-07-28,2.51,2.53,2.45,2.48,362031.75
2021-07-27,2.45,2.59,2.43,2.52,862053.88
2021-07-26,2.5,2.51,2.42,2.44,471580.41
2021-07-23,2.53,2.55,2.5,2.5,386634.28
2021-07-22,2.55,2.57,2.51,2.54,468418.69
2021-07-21,2.52,2.55,2.52,2.54,267581.66
2021-07-20,2.52,2.53,2.49,2.53,274110.81
2021-07-19,2.53,2.56,2.47,2.55,510089.88
2021-07-16,2.56,2.57,2.53,2.53,288924.28
2021-07-15,2.58,2.59,2.53,2.55,372841.47
2021-07-14,2.62,2.63,2.58,2.59,443077.12
2021-07-13,2.56,2.63,2.54,2.61,474333.62
2021-07-12,2.59,2.59,2.55,2.56,329061.25
2021-07-09,2.53,2.57,2.52,2.57,269571.88
2021-07-08,2.59,2.6,2.56,2.57,310081.94
2021-07-07,2.57,2.61,2.56,2.6,328852.09
2021-07-06,2.61,2.62,2.59,2.61,282590.94
2021-07-05,2.56,2.61,2.54,2.61,373026.84
2021-07-02,2.59,2.62,2.57,2.57,436924.19
2021-07-01,2.59,2.61,2.56,2.56,378576.72
2021-06-30,2.62,2.63,2.58,2.59,420224.91
2021-06-29,2.63,2.65,2.61,2.61,528262.94
2021-06-28,2.75,2.75,2.64,2.65,983050.94
2021-06-25,2.73,2.76,2.7,2.73,625902.56
2021-06-24,2.73,2.77,2.7,2.73,732653.38
2021-06-23,2.81,2.82,2.7,2.75,1183462.0
2021-06-22,2.83,2.9,2.77,2.8,1672574.88
2021-06-21,2.82,2.84,2.75,2.79,1057071.5
2021-06-18,2.85,2.88,2.75,2.8,1914943.75
2021-06-17,2.95,2.97,2.85,2.93,2675543.5
2021-06-16,2.7,2.94,2.69,2.94,2525578.5
2021-06-15,2.74,2.8,2.66,2.67,925751.81
2021-06-11,2.68,2.78,2.68,2.72,1132161.5
2021-06-10,2.7,2.72,2.67,2.68,694743.0
2021-06-09,2.65,2.75,2.63,2.73,1227962.38
2021-06-08,2.66,2.66,2.62,2.63,407536.0
2021-06-07,2.61,2.68,2.6,2.66,813998.25
2021-06-04,2.62,2.63,2.58,2.59,401788.78
2021-06-03,2.65,2.67,2.62,2.63,556435.62
2021-06-02,2.64,2.68,2.63,2.64,761381.31
2021-06-01,2.6,2.65,2.57,2.62,511265.5
2021-05-31,2.6,2.62,2.55,2.59,422528.16
2021-05-28,2.64,2.65,2.58,2.59,426846.22
2021-05-27,2.64,2.65,2.61,2.61,368411.94
2021-05-26,2.64,2.68,2.62,2.64,497424.5
2021-05-25,2.67,2.69,2.61,2.64,512956.78
2021-05-24,2.59,2.73,2.58,2.65,1000620.12
2021-05-21,2.56,2.58,2.55,2.57,250509.41
2021-05-20,2.59,2.6,2.54,2.57,406526.31
2021-05-19,2.63,2.64,2.59,2.61,522386.91
2021-05-18,2.59,2.66,2.58,2.65,731239.88
2021-05-17,2.58,2.61,2.57,2.59,434873.78
2021-05-14,2.56,2.59,2.54,2.57,338223.44
2021-05-13,2.57,2.61,2.55,2.56,470078.12
2021-05-12,2.56,2.59,2.55,2.58,418114.88
2021-05-11,2.57,2.57,2.52,2.56,387071.0
2021-05-10,2.52,2.58,2.51,2.58,682120.31
2021-05-07,2.46,2.53,2.45,2.5,411635.0
2021-05-06,2.44,2.47,2.43,2.46,244934.34
2021-04-30,2.47,2.48,2.42,2.43,294132.0
2021-04-29,2.48,2.49,2.47,2.48,197095.27
2021-04-28,2.5,2.5,2.46,2.49,232882.36
2021-04-27,2.48,2.49,2.45,2.47,271474.22
2021-04-26,2.49,2.51,2.47,2.49,231730.16
2021-04-23,2.5,2.51,2.48,2.49,247818.06
2021-04-22,2.52,2.54,2.48,2.5,424181.0
2021-04-21,2.53,2.54,2.51,2.53,331261.44
2021-04-20,2.55,2.56,2.54,2.54,420528.0
2021-04-19,2.53,2.55,2.52,2.54,348620.0
2021-04-16,2.51,2.54,2.51,2.53,307866.94
2021-04-15,2.55,2.55,2.5,2.51,287504.03
2021-04-14,2.52,2.54,2.49,2.54,377098.44
2021-04-13,2.56,2.57,2.51,2.53,336470.06
2021-04-12,2.53,2.57,2.51,2.56,506908.0
2021-04-09,2.52,2.54,2.5,2.53,336416.31
2021-04-08,2.56,2.57,2.51,2.51,464314.5
2021-04-07,2.55,2.58,2.54,2.57,468895.97
2021-04-06,2.54,2.58,2.52,2.55,462438.0
2021-04-02,2.59,2.61,2.54,2.55,599149.81
2021-04-01,2.64,2.65,2.56,2.57,836907.25
2021-03-31,2.63,2.68,2.61,2.66,756046.75
2021-03-30,2.68,2.73,2.63,2.64,904038.69
2021-03-29,2.69,2.73,2.63,2.71,1226545.0
2021-03-26,2.59,2.68,2.59,2.66,1180268.38
2021-03-25,2.79,2.79,2.59,2.61,1925702.88
2021-03-24,2.65,2.84,2.64,2.79,2553797.5
2021-03-23,2.74,2.78,2.66,2.68,1606180.38
2021-03-22,2.54,2.75,2.54,2.71,1936262.5
2021-03-19,2.52,2.57,2.51,2.55,736798.31
2021-03-18,2.59,2.64,2.57,2.58,664293.88
2021-03-17,2.66,2.67,2.58,2.6,1125281.62
2021-03-16,2.61,2.72,2.57,2.7,1684858.25
2021-03-15,2.67,2.69,2.6,2.64,1293409.25
2021-03-12,2.6,2.69,2.53,2.68,2074293.88
2021-03-11,2.45,2.63,2.43,2.59,1367670.75
2021-03-10,2.46,2.49,2.42,2.45,481548.88
2021-03-09,2.49,2.53,2.4,2.47,913322.25
2021-03-08,2.58,2.61,2.51,2.52,1244300.12
2021-03-05,2.55,2.64,2.5,2.51,1225924.38
2021-03-04,2.44,2.55,2.43,2.48,1151433.62
2021-03-03,2.36,2.45,2.34,2.44,615004.62
2021-03-02,2.39,2.4,2.33,2.34,395568.06
2021-03-01,2.37,2.41,2.37,2.4,285108.97
2021-02-26,2.39,2.4,2.36,2.37,362428.25
2021-02-25,2.44,2.46,2.41,2.42,345261.0
2021-02-24,2.46,2.46,2.4,2.41,525536.62
2021-02-23,2.5,2.52,2.43,2.45,716722.06
2021-02-22,2.4,2.53,2.38,2.45,1029810.94
2021-02-19,2.32,2.39,2.31,2.39,435625.97
2021-02-18,2.39,2.4,2.34,2.34,651485.0
2021-02-10,2.28,2.28,2.25,2.27,264443.16
2021-02-09,2.26,2.32,2.25,2.29,279810.34
2021-02-08,2.26,2.27,2.23,2.25,180414.17
2021-02-05,2.25,2.31,2.24,2.26,340936.62
2021-02-04,2.23,2.25,2.19,2.25,292059.16
2021-02-03,2.24,2.25,2.22,2.23,207867.42
2021-02-02,2.26,2.26,2.23,2.24,209906.03
2021-02-01,2.24,2.26,2.22,2.25,167339.94
2021-01-29,2.28,2.28,2.22,2.24,251655.0
2021-01-28,2.29,2.3,2.26,2.27,220809.81
2021-01-27,2.29,2.31,2.29,2.3,162905.23
2021-01-26,2.29,2.31,2.28,2.29,159403.16
2021-01-25,2.33,2.34,2.28,2.29,328302.0
2021-01-22,2.39,2.39,2.32,2.33,324800.88
2021-01-21,2.38,2.4,2.37,2.39,181691.95
2021-01-20,2.4,2.41,2.37,2.38,167065.12
2021-01-19,2.38,2.4,2.36,2.38,223680.62
2021-01-18,2.38,2.4,2.37,2.37,261704.95
2021-01-15,2.39,2.43,2.38,2.39,230547.02
2021-01-14,2.35,2.45,2.34,2.39,441429.09
2021-01-13,2.34,2.37,2.32,2.36,347273.41
2021-01-12,2.3,2.33,2.3,2.32,206499.88
2021-01-11,2.39,2.4,2.31,2.31,431576.75
2021-01-08,2.39,2.41,2.37,2.39,293970.06
2021-01-07,2.41,2.41,2.37,2.38,395943.19
2021-01-06,2.4,2.46,2.39,2.41,545080.94
2021-01-05,2.41,2.41,2.37,2.38,309006.78
2021-01-04,2.39,2.42,2.38,2.42,258481.16
2020-12-31,2.38,2.41,2.38,2.39,164431.52
2020-12-30,2.38,2.4,2.37,2.38,168771.0
2020-12-29,2.39,2.4,2.37,2.38,152120.0
2020-12-28,2.4,2.42,2.37,2.39,194856.81
2020-12-25,2.37,2.41,2.36,2.41,205300.08
2020-12-24,2.41,2.42,2.36,2.37,230413.66
2020-12-23,2.42,2.44,2.39,2.4,247057.0
2020-12-22,2.46,2.47,2.41,2.43,302319.53
2020-12-21,2.48,2.49,2.46,2.47,286371.44
2020-12-18,2.48,2.52,2.47,2.5,305818.5
2020-12-17,2.47,2.49,2.43,2.48,253171.7
2020-12-16,2.48,2.48,2.46,2.46,155603.88
2020-12-15,2.51,2.51,2.47,2.48,229959.0
2020-12-14,2.48,2.53,2.47,2.52,401066.84
2020-12-11,2.48,2.5,2.45,2.5,681546.19
2020-12-10,2.45,2.48,2.44,2.46,329301.84
2020-12-09,2.48,2.49,2.45,2.45,269059.22
2020-12-08,2.48,2.49,2.46,2.47,216034.84
2020-12-07,2.53,2.53,2.48,2.48,304238.75
2020-12-04,2.53,2.56,2.5,2.54,450948.56
2020-12-03,2.5,2.56,2.49,2.55,617901.81
2020-12-02,2.49,2.51,2.47,2.49,306512.22
2020-12-01,2.47,2.52,2.46,2.5,348789.38
2020-11-30,2.49,2.54,2.48,2.48,486840.22
2020-11-27,2.51,2.53,2.47,2.49,433082.72
2020-11-26,2.54,2.58,2.5,2.52,691922.56
2020-11-25,2.58,2.65,2.55,2.56,1793276.25
2020-11-24,2.5,2.53,2.47,2.53,527532.38
2020-11-23,2.46,2.52,2.45,2.5,602395.69
2020-11-20,2.45,2.46,2.43,2.45,210577.0
2020-11-19,2.46,2.48,2.44,2.44,278342.66
2020-11-18,2.46,2.49,2.45,2.46,344270.84
2020-11-17,2.48,2.49,2.45,2.46,316035.12
2020-11-16,2.42,2.48,2.41,2.47,523674.38
2020-11-13,2.4,2.44,2.38,2.42,249744.3
2020-11-12,2.44,2.45,2.4,2.4,249972.88
2020-11-11,2.42,2.46,2.38,2.43,481831.25
2020-11-10,2.44,2.49,2.42,2.42,635987.25
2020-11-09,2.36,2.41,2.36,2.39,317824.28
2020-11-06,2.35,2.38,2.33,2.36,187162.11
2020-11-05,2.34,2.36,2.33,2.36,155295.66
2020-11-04,2.34,2.35,2.32,2.33,88984.45
2020-11-03,2.32,2.35,2.31,2.33,142680.3
2020-11-02,2.31,2.32,2.28,2.31,177673.58
2020-10-30,2.35,2.36,2.3,2.31,174075.91
2020-10-29,2.32,2.37,2.31,2.35,172114.66
2020-10-28,2.34,2.34,2.31,2.32,104308.24
2020-10-27,2.34,2.35,2.33,2.34,89166.94
2020-10-26,2.36,2.36,2.34,2.35,79834.0
2020-10-23,2.36,2.37,2.35,2.36,85129.72
2020-10-22,2.36,2.36,2.34,2.36,102500.95
2020-10-21,2.38,2.38,2.35,2.36,93540.52
2020-10-20,2.37,2.38,2.36,2.37,80724.72
2020-10-19,2.38,2.4,2.37,2.37,130765.42
2020-10-16,2.37,2.39,2.37,2.37,112847.06
2020-10-15,2.39,2.4,2.36,2.38,135176.48
2020-10-14,2.4,2.41,2.37,2.39,118573.38
2020-10-13,2.42,2.42,2.39,2.41,127450.0
2020-10-12,2.37,2.43,2.37,2.42,245776.91
2020-10-09,2.37,2.39,2.36,2.37,123854.49
2020-09-30,2.35,2.37,2.33,2.34,104835.15
2020-09-29,2.36,2.37,2.35,2.35,91831.16
2020-09-28,2.38,2.39,2.35,2.36,120522.15
2020-09-25,2.38,2.4,2.36,2.38,117920.6
2020-09-24,2.42,2.43,2.36,2.37,269429.0
2020-09-23,2.43,2.44,2.42,2.43,115246.22
2020-09-22,2.43,2.46,2.42,2.43,197697.0
2020-09-21,2.46,2.48,2.44,2.45,194584.28
2020-09-18,2.47,2.47,2.44,2.47,189260.88
2020-09-17,2.48,2.48,2.45,2.45,147573.56
2020-09-16,2.45,2.49,2.44,2.47,235482.17
2020-09-15,2.44,2.46,2.42,2.45,193159.25
2020-09-14,2.44,2.46,2.42,2.44,184360.62
2020-09-11,2.42,2.45,2.41,2.44,252548.09
2020-09-10,2.57,2.58,2.44,2.44,693001.75
2020-09-09,2.49,2.59,2.48,2.57,953085.31
2020-09-08,2.46,2.52,2.43,2.51,397741.47
2020-09-07,2.45,2.48,2.44,2.45,243443.33
2020-09-04,2.45,2.47,2.43,2.47,226709.8
2020-09-03,2.49,2.5,2.47,2.47,197100.61
2020-09-02,2.51,2.52,2.47,2.49,235749.31
2020-09-01,2.51,2.52,2.48,2.5,195383.59
2020-08-31,2.53,2.54,2.51,2.52,246540.73
2020-08-28,2.5,2.52,2.48,2.52,206805.91
2020-08-27,2.51,2.51,2.47,2.5,230617.73
2020-08-26,2.54,2.54,2.49,2.5,278958.84
2020-08-25,2.57,2.58,2.52,2.53,318897.5
2020-08-24,2.56,2.58,2.55,2.57,184378.55
2020-08-21,2.57,2.58,2.55,2.56,197399.34
2020-08-20,2.59,2.59,2.54,2.56,413533.97
2020-08-19,2.61,2.62,2.59,2.59,387297.56
2020-08-18,2.63,2.64,2.59,2.61,447460.19
2020-08-17,2.64,2.65,2.6,2.63,581520.5
2020-08-14,2.61,2.63,2.58,2.62,364744.31
2020-08-13,2.62,2.65,2.61,2.62,458716.0
2020-08-12,2.58,2.64,2.56,2.63,640680.69
2020-08-11,2.58,2.67,2.57,2.6,909604.06
2020-08-10,2.57,2.6,2.54,2.58,482838.75
2020-08-07,2.58,2.6,2.53,2.55,570319.75
2020-08-06,2.61,2.63,2.57,2.61,575934.0
2020-08-05,2.56,2.65,2.53,2.6,843825.94
2020-08-04,2.58,2.59,2.54,2.56,417497.03
2020-08-03,2.54,2.59,2.53,2.58,700257.06
2020-07-31,2.55,2.58,2.51,2.54,526772.5
2020-07-30,2.5,2.61,2.5,2.57,859915.81
2020-07-29,2.47,2.54,2.43,2.51,387247.22
2020-07-28,2.47,2.49,2.45,2.47,254570.53
2020-07-27,2.45,2.48,2.43,2.45,244340.78
2020-07-24,2.52,2.55,2.44,2.46,499169.59
2020-07-23,2.54,2.55,2.48,2.52,526114.0
2020-07-22,2.52,2.6,2.51,2.57,820661.69
2020-07-21,2.49,2.53,2.48,2.5,392553.06
2020-07-20,2.44,2.5,2.43,2.5,460404.81
2020-07-17,2.45,2.48,2.42,2.43,467583.78
2020-07-16,2.54,2.57,2.45,2.46,681671.19
2020-07-15,2.64,2.65,2.54,2.54,651974.69
2020-07-14,2.66,2.66,2.6,2.62,680198.06
2020-07-13,2.62,2.67,2.6,2.65,651095.25
2020-07-10,2.71,2.71,2.6,2.61,1105553.5
2020-07-09,2.73,2.77,2.69,2.75,1123233.38
2020-07-08,2.72,2.76,2.66,2.72,1341410.12
2020-07-07,2.72,2.85,2.65,2.76,2133761.75
2020-07-06,2.53,2.75,2.52,2.69,2061724.5
2020-07-03,2.4,2.59,2.39,2.51,1344104.12
2020-07-02,2.34,2.41,2.34,2.4,700783.62
2020-07-01,2.33,2.35,2.32,2.35,243533.73
2020-06-30,2.33,2.34,2.32,2.33,160260.27
2020-06-29,2.35,2.36,2.31,2.32,226584.34
2020-06-24,2.36,2.37,2.35,2.36,164998.2
2020-06-23,2.36,2.37,2.35,2.36,136186.11
