date,open,high,low,close,volume
2021-09-23,6.21,6.27,5.94,6.0,250624.3
2021-09-22,5.87,6.22,5.81,6.2,330910.88
2021-09-17,5.86,6.08,5.75,6.01,275218.19
2021-09-16,6.18,6.35,5.98,5.98,343409.84
2021-09-15,6.1,6.3,5.96,6.14,328885.0
2021-09-14,6.45,6.7,6.09,6.21,445428.0
2021-09-13,6.13,6.58,5.92,6.37,613812.94
2021-09-10,6.4,6.74,6.25,6.29,761657.0
2021-09-09,5.68,6.13,5.68,6.13,319212.97
2021-09-08,5.34,5.75,5.31,5.57,241599.27
2021-09-07,5.3,5.43,5.17,5.38,181416.34
2021-09-06,5.36,5.5,5.32,5.45,146887.34
2021-09-03,5.56,5.58,5.31,5.37,180361.84
2021-09-02,5.34,5.5,5.31,5.48,162224.34
2021-09-01,5.46,5.52,5.26,5.37,120356.49
2021-08-31,5.32,5.4,5.26,5.38,92475.21
2021-08-30,5.36,5.43,5.25,5.31,115547.78
2021-08-27,5.42,5.55,5.34,5.36,140139.28
2021-08-26,5.42,5.5,5.33,5.43,207065.31
2021-08-25,5.44,5.52,5.18,5.52,389339.44
2021-08-24,4.95,5.42,4.94,5.42,334980.31
2021-08-23,4.82,4.97,4.82,4.93,52437.16
2021-08-20,4.83,4.85,4.78,4.82,23820.94
2021-08-19,4.9,4.9,4.82,4.85,24845.76
2021-08-18,4.82,4.92,4.81,4.9,39830.1
2021-08-17,4.94,4.98,4.84,4.85,58006.88
2021-08-16,4.85,4.98,4.83,4.95,85224.39
2021-08-13,4.84,4.86,4.79,4.82,41738.55
2021-08-12,4.82,4.87,4.78,4.84,35862.8
2021-08-11,4.82,4.82,4.76,4.81,35813.36
2021-08-10,4.85,4.86,4.79,4.83,35523.4
2021-08-09,4.78,4.89,4.74,4.86,54091.8
2021-08-06,4.79,4.79,4.69,4.74,30374.2
2021-08-05,4.7,4.86,4.69,4.78,47520.14
2021-08-04,4.74,4.8,4.68,4.74,88667.29
2021-08-03,4.58,5.0,4.58,4.84,152254.44
2021-08-02,4.51,4.58,4.45,4.57,30942.4
2021-07-30,4.6,4.61,4.48,4.51,49772.07
2021-07-29,4.55,4.6,4.55,4.6,14192.69
2021-07-28,4.59,4.6,4.53,4.57,24565.14
2021-07-27,4.58,4.63,4.57,4.59,14883.91
2021-07-26,4.64,4.64,4.57,4.58,31667.02
2021-07-23,4.67,4.68,4.62,4.66,20743.69
2021-07-22,4.71,4.71,4.65,4.68,22042.72
2021-07-21,4.74,4.75,4.71,4.73,16218.0
2021-07-20,4.71,4.75,4.7,4.75,18058.0
2021-07-19,4.67,4.77,4.63,4.74,56608.69
2021-07-16,4.64,4.71,4.64,4.67,26055.43
2021-07-15,4.61,4.65,4.56,4.64,20184.8
2021-07-14,4.63,4.67,4.61,4.62,20510.85
2021-07-13,4.57,4.66,4.56,4.64,37332.24
2021-07-12,4.56,4.57,4.52,4.53,28989.33
2021-07-09,4.56,4.56,4.5,4.54,31577.61
2021-07-08,4.61,4.63,4.55,4.56,32509.06
2021-07-07,4.62,4.63,4.61,4.61,16726.0
