date,open,high,low,close,volume
2021-09-23,4.75,4.85,4.32,4.57,531848.0
2021-09-22,4.46,4.64,4.42,4.63,438568.25
2021-09-17,4.51,4.68,4.29,4.44,561409.31
2021-09-16,4.99,4.99,4.6,4.61,863638.5
2021-09-15,4.34,4.88,4.31,4.88,697329.81
2021-09-14,4.53,4.6,4.38,4.44,551349.56
2021-09-13,4.42,4.65,4.4,4.55,658817.69
2021-09-10,4.47,4.73,4.41,4.46,644948.62
2021-09-09,4.45,4.62,4.38,4.5,656569.75
2021-09-08,4.16,4.56,4.14,4.45,657717.31
2021-09-07,4.12,4.28,4.04,4.2,469106.5
2021-09-06,4.18,4.19,3.98,4.08,316912.16
2021-09-03,4.37,4.37,4.04,4.07,502945.22
2021-09-02,3.86,4.27,3.85,4.23,718974.31
2021-09-01,3.93,4.2,3.81,3.94,475166.03
2021-08-31,3.8,3.94,3.76,3.92,407540.62
2021-08-30,3.9,3.92,3.8,3.8,319226.66
2021-08-27,3.79,3.91,3.79,3.84,571634.19
2021-08-26,4.24,4.24,4.0,4.09,786376.44
2021-08-25,3.83,4.2,3.8,4.2,523179.62
2021-08-24,3.77,3.85,3.76,3.82,266510.5
2021-08-23,3.81,3.88,3.66,3.77,353218.0
2021-08-20,3.66,3.79,3.61,3.78,219305.83
2021-08-19,3.66,3.75,3.61,3.71,267871.44
2021-08-18,3.64,3.75,3.61,3.67,386906.91
2021-08-17,3.85,3.87,3.69,3.71,487552.44
2021-08-16,4.08,4.18,3.82,3.87,821654.12
2021-08-13,3.63,4.02,3.59,4.02,532026.31
2021-08-12,3.51,3.67,3.5,3.65,410803.94
2021-08-11,3.38,3.53,3.37,3.51,309804.62
2021-08-10,3.3,3.39,3.28,3.39,181915.02
2021-08-09,3.34,3.36,3.28,3.3,143326.52
2021-08-06,3.21,3.32,3.19,3.3,200196.3
2021-08-05,3.23,3.28,3.21,3.23,119118.0
2021-08-04,3.2,3.25,3.18,3.23,115597.0
2021-08-03,3.23,3.26,3.19,3.19,100511.23
2021-08-02,3.18,3.24,3.14,3.24,126101.0
2021-07-30,3.15,3.27,3.14,3.24,166944.66
2021-07-29,3.19,3.21,3.13,3.15,127557.87
2021-07-28,3.37,3.38,3.1,3.14,298016.0
2021-07-27,3.44,3.58,3.37,3.39,287277.75
2021-07-26,3.43,3.49,3.37,3.44,274627.59
2021-07-23,3.36,3.48,3.35,3.42,266582.0
2021-07-22,3.34,3.38,3.32,3.35,103662.0
