date,open,high,low,close,volume
2021-09-23,3.75,4.0,3.74,3.91,111561.79
2021-09-22,3.63,3.76,3.6,3.7,55302.0
2021-09-17,3.74,3.82,3.65,3.65,63713.0
2021-09-16,3.81,3.88,3.78,3.79,58766.2
2021-09-15,3.75,3.84,3.73,3.82,51591.0
2021-09-14,3.75,3.91,3.75,3.79,98387.2
2021-09-13,3.8,3.8,3.68,3.74,51062.0
2021-09-10,3.71,3.8,3.7,3.76,68896.01
2021-09-09,3.7,3.76,3.66,3.7,55234.65
2021-09-08,3.66,3.69,3.61,3.68,71251.41
2021-09-07,3.64,3.67,3.6,3.64,49904.0
2021-09-06,3.59,3.67,3.55,3.59,50292.49
2021-09-03,3.6,3.68,3.53,3.57,75508.2
2021-09-02,3.45,3.52,3.43,3.5,46645.76
2021-09-01,3.44,3.53,3.4,3.45,50447.0
2021-08-31,3.41,3.48,3.38,3.45,58661.97
2021-08-30,3.46,3.5,3.38,3.4,54075.55
2021-08-27,3.34,3.48,3.33,3.45,116060.74
2021-08-26,3.3,3.36,3.3,3.35,34448.82
2021-08-25,3.29,3.33,3.29,3.33,21953.21
2021-08-24,3.31,3.33,3.28,3.31,13728.16
2021-08-23,3.26,3.32,3.26,3.31,20042.6
2021-08-20,3.29,3.29,3.24,3.25,15657.16
2021-08-19,3.3,3.31,3.27,3.28,8699.0
2021-08-18,3.23,3.31,3.23,3.29,22458.95
2021-08-17,3.28,3.32,3.24,3.25,27643.7
2021-08-16,3.29,3.32,3.28,3.3,13760.0
2021-08-13,3.3,3.31,3.26,3.29,13416.0
2021-08-12,3.31,3.34,3.27,3.3,19834.67
2021-08-11,3.29,3.35,3.27,3.32,22387.0
2021-08-10,3.23,3.31,3.23,3.29,16635.36
2021-08-09,3.19,3.28,3.19,3.25,24150.02
2021-08-06,3.19,3.21,3.15,3.21,16133.96
2021-08-05,3.21,3.27,3.19,3.19,11841.0
2021-08-04,3.21,3.23,3.19,3.21,17267.0
2021-08-03,3.23,3.25,3.19,3.21,20693.86
2021-08-02,3.15,3.24,3.12,3.23,28158.61
2021-07-30,3.15,3.17,3.1,3.16,22215.2
2021-07-29,3.17,3.17,3.12,3.15,17476.0
2021-07-28,3.2,3.22,3.1,3.14,29794.55
2021-07-27,3.17,3.29,3.16,3.2,23793.86
2021-07-26,3.27,3.27,3.16,3.17,29688.2
2021-07-23,3.31,3.31,3.23,3.26,29000.0
2021-07-22,3.32,3.35,3.29,3.3,25891.55
2021-07-21,3.31,3.35,3.3,3.32,34241.0
2021-07-20,3.36,3.36,3.28,3.31,24883.0
2021-07-19,3.4,3.4,3.34,3.36,27738.01
2021-07-16,3.42,3.42,3.39,3.41,19747.61
2021-07-15,3.41,3.44,3.38,3.42,33840.0
2021-07-14,3.41,3.42,3.37,3.42,28337.97
2021-07-13,3.4,3.4,3.37,3.4,34327.23
2021-07-12,3.4,3.44,3.39,3.4,25504.0
2021-07-09,3.36,3.42,3.35,3.4,22603.21
2021-07-08,3.39,3.4,3.35,3.36,25213.26
2021-07-07,3.4,3.42,3.38,3.39,32254.0
2021-07-06,3.41,3.46,3.39,3.42,41510.52
2021-07-05,3.42,3.42,3.38,3.41,33627.01
