date,open,high,low,close,volume
2021-09-23,3.1,3.14,3.09,3.13,192590.2
2021-09-22,3.04,3.1,3.03,3.09,160638.92
2021-09-17,3.06,3.09,3.04,3.06,223672.3
2021-09-16,3.12,3.15,3.08,3.08,281681.59
2021-09-15,3.09,3.14,3.08,3.11,224982.31
2021-09-14,3.16,3.17,3.08,3.09,306138.38
2021-09-13,3.12,3.16,3.09,3.15,298122.91
2021-09-10,3.14,3.18,3.11,3.12,293493.91
2021-09-09,3.13,3.16,3.11,3.15,290216.78
2021-09-08,3.08,3.14,3.07,3.14,386700.19
2021-09-07,3.02,3.08,3.02,3.08,302872.91
2021-09-06,3.04,3.06,3.0,3.03,299166.5
2021-09-03,3.03,3.05,3.03,3.04,264470.0
2021-09-02,3.03,3.04,3.01,3.03,248345.81
2021-09-01,2.96,3.05,2.95,3.03,524363.19
2021-08-31,2.96,2.97,2.93,2.97,222036.98
2021-08-30,2.97,2.98,2.95,2.97,166863.8
2021-08-27,2.97,2.98,2.95,2.97,169435.89
2021-08-26,2.97,2.98,2.95,2.98,216806.89
2021-08-25,2.96,2.99,2.95,2.97,214492.34
2021-08-24,2.93,2.97,2.92,2.97,254179.11
2021-08-23,2.9,2.94,2.9,2.93,197559.7
2021-08-20,2.91,2.92,2.88,2.91,158031.59
2021-08-19,2.9,2.92,2.89,2.92,170641.05
2021-08-18,2.88,2.91,2.87,2.9,139589.5
2021-08-17,2.91,2.92,2.88,2.89,185563.0
2021-08-16,2.91,2.93,2.9,2.91,191927.91
2021-08-13,2.92,2.93,2.9,2.91,159643.3
2021-08-12,2.93,2.96,2.91,2.93,213225.5
2021-08-11,2.9,2.94,2.9,2.93,231738.8
2021-08-10,2.9,2.92,2.89,2.91,179988.59
2021-08-09,2.87,2.92,2.87,2.91,136584.67
2021-08-06,2.9,2.91,2.86,2.89,194298.02
2021-08-05,2.9,2.92,2.88,2.91,126125.0
2021-08-04,2.94,2.95,2.89,2.9,198231.0
2021-08-03,2.92,2.96,2.91,2.95,153938.3
2021-08-02,2.9,2.93,2.86,2.92,192592.53
2021-07-30,2.92,2.92,2.87,2.9,126356.19
2021-07-29,2.94,2.95,2.93,2.94,152422.91
2021-07-28,2.96,2.96,2.93,2.94,224597.02
2021-07-27,2.97,2.98,2.95,2.96,160388.2
2021-07-26,3.02,3.03,2.96,2.98,236130.41
2021-07-23,2.99,3.04,2.97,3.03,223530.67
2021-07-22,2.97,2.99,2.96,2.98,140596.69
2021-07-21,2.97,3.0,2.96,2.97,147213.28
2021-07-20,2.97,2.98,2.96,2.97,116401.92
2021-07-19,2.98,2.99,2.96,2.99,96652.4
2021-07-16,2.98,2.99,2.97,2.98,90366.2
2021-07-15,2.99,3.0,2.95,2.98,156615.61
2021-07-14,3.01,3.01,2.99,2.99,113169.64
2021-07-13,3.0,3.02,2.98,3.01,148596.81
2021-07-12,3.0,3.03,2.99,3.0,189693.98
2021-07-09,2.98,3.0,2.97,3.0,189993.41
2021-07-08,3.02,3.02,2.97,2.98,227036.3
2021-07-07,3.02,3.03,3.01,3.02,132744.41
2021-07-06,3.02,3.04,3.01,3.03,130377.62
2021-07-05,3.02,3.04,3.01,3.02,129938.3
2021-07-02,3.05,3.06,3.01,3.02,164547.2
2021-07-01,3.05,3.07,3.03,3.06,142671.8
2021-06-30,3.06,3.08,3.04,3.05,144690.3
2021-06-29,3.09,3.1,3.05,3.06,155946.3
2021-06-28,3.09,3.11,3.08,3.09,143051.0
2021-06-25,3.08,3.12,3.07,3.1,236806.09
2021-06-24,3.08,3.09,3.07,3.09,124665.4
