date,open,high,low,close,volume
2021-09-23,4.74,4.8,4.71,4.76,109078.2
2021-09-22,4.6,4.76,4.58,4.73,102885.22
2021-09-17,4.63,4.68,4.59,4.64,94389.0
2021-09-16,4.72,4.73,4.6,4.6,118366.62
2021-09-15,4.63,4.71,4.6,4.66,106075.25
2021-09-14,4.72,4.79,4.61,4.63,139113.06
2021-09-13,4.74,4.74,4.63,4.72,163501.11
2021-09-10,4.83,4.85,4.76,4.78,150299.2
2021-09-09,4.74,4.85,4.71,4.83,166749.34
2021-09-08,4.65,4.75,4.63,4.75,123784.52
2021-09-07,4.64,4.67,4.6,4.66,128946.97
2021-09-06,4.55,4.64,4.53,4.64,121169.86
2021-09-03,4.51,4.58,4.49,4.55,108267.0
2021-09-02,4.48,4.51,4.47,4.51,86857.92
2021-09-01,4.45,4.5,4.42,4.49,113946.44
2021-08-31,4.38,4.48,4.36,4.46,100955.0
2021-08-30,4.38,4.42,4.37,4.39,73267.74
2021-08-27,4.4,4.42,4.36,4.38,65606.34
2021-08-26,4.42,4.44,4.38,4.41,70106.0
2021-08-25,4.33,4.42,4.33,4.42,80147.97
2021-08-24,4.32,4.39,4.29,4.36,96710.51
2021-08-23,4.33,4.36,4.31,4.33,80614.03
2021-08-20,4.28,4.31,4.22,4.31,81917.14
2021-08-19,4.32,4.34,4.28,4.29,49708.26
2021-08-18,4.28,4.34,4.28,4.32,62057.43
2021-08-17,4.4,4.41,4.28,4.3,90023.27
2021-08-16,4.38,4.43,4.36,4.41,66427.0
2021-08-13,4.38,4.39,4.35,4.38,57128.1
2021-08-12,4.37,4.41,4.36,4.38,51279.01
2021-08-11,4.41,4.44,4.37,4.38,58177.02
2021-08-10,4.37,4.42,4.37,4.41,57459.54
2021-08-09,4.28,4.38,4.26,4.37,59758.82
2021-08-06,4.39,4.39,4.28,4.3,60588.02
2021-08-05,4.4,4.44,4.36,4.37,60367.0
2021-08-04,4.38,4.41,4.36,4.4,53056.01
2021-08-03,4.35,4.45,4.35,4.41,90921.0
2021-08-02,4.33,4.38,4.27,4.38,72043.0
2021-07-30,4.26,4.33,4.17,4.33,102099.01
2021-07-29,4.28,4.33,4.26,4.28,59742.0
2021-07-28,4.35,4.36,4.19,4.27,91486.69
2021-07-27,4.44,4.48,4.36,4.37,82477.0
2021-07-26,4.56,4.56,4.41,4.44,100277.0
2021-07-23,4.64,4.64,4.55,4.56,86291.9
2021-07-22,4.67,4.67,4.62,4.63,84733.59
2021-07-21,4.7,4.7,4.62,4.68,85269.0
2021-07-20,4.65,4.68,4.61,4.67,84498.6
2021-07-19,4.57,4.7,4.53,4.69,138181.44
2021-07-16,4.59,4.6,4.53,4.56,98833.89
2021-07-15,4.65,4.66,4.55,4.59,96555.41
2021-07-14,4.61,4.73,4.58,4.68,160877.62
2021-07-13,4.61,4.63,4.58,4.6,65745.78
2021-07-12,4.65,4.66,4.59,4.61,101131.0
2021-07-09,4.6,4.66,4.52,4.65,119711.14
2021-07-08,4.75,4.76,4.58,4.6,179953.09
2021-07-07,4.78,4.79,4.75,4.76,83284.23
2021-07-06,4.85,4.88,4.75,4.81,119170.62
2021-07-05,4.87,4.89,4.8,4.84,111670.42
2021-07-02,4.97,4.97,4.8,4.89,206857.41
2021-07-01,4.74,5.07,4.7,4.97,402591.81
2021-06-30,4.72,4.77,4.69,4.74,93466.36
2021-06-29,4.8,4.81,4.71,4.72,111230.01
2021-06-28,4.85,4.86,4.77,4.79,108149.0
2021-06-25,4.77,4.87,4.74,4.87,127272.8
2021-06-24,4.86,4.87,4.77,4.77,119114.0
2021-06-23,4.86,4.87,4.75,4.79,152311.38
2021-06-22,4.91,4.92,4.82,4.85,144666.0
2021-06-21,4.78,4.93,4.73,4.9,206267.02
2021-06-18,4.87,4.87,4.71,4.76,163381.56
2021-06-17,4.78,4.88,4.78,4.83,133166.0
2021-06-16,4.87,4.9,4.76,4.78,152706.08
2021-06-15,4.95,5.0,4.84,4.86,188220.45
2021-06-11,5.08,5.14,4.97,4.97,264512.12
2021-06-10,5.17,5.23,5.11,5.11,238987.84
