date,open,high,low,close,volume
2021-09-23,7.79,8.54,7.79,8.54,872462.75
2021-09-22,7.5,7.77,7.35,7.76,438506.19
2021-09-17,8.05,8.07,7.41,7.61,777839.56
2021-09-16,8.17,8.34,8.08,8.1,466554.91
2021-09-15,8.22,8.25,8.05,8.16,427356.31
2021-09-14,8.47,8.48,8.22,8.28,577724.5
2021-09-13,8.79,8.88,8.5,8.58,577836.75
2021-09-10,8.32,8.78,8.25,8.54,795746.44
2021-09-09,8.57,8.58,8.3,8.37,570042.75
2021-09-08,8.3,8.7,8.28,8.56,751864.19
2021-09-07,8.31,8.36,8.19,8.3,455725.5
2021-09-06,8.51,8.62,8.21,8.29,533583.25
2021-09-03,8.42,8.84,8.38,8.51,639991.19
2021-09-02,8.34,8.65,8.33,8.58,779626.75
2021-09-01,8.14,8.36,8.08,8.17,458626.75
2021-08-31,8.19,8.24,8.02,8.13,414888.0
2021-08-30,8.3,8.43,8.17,8.2,523718.75
2021-08-27,8.3,8.46,8.18,8.33,478374.53
2021-08-26,8.7,8.71,8.4,8.4,735669.75
2021-08-25,8.32,8.84,8.23,8.79,1019751.31
2021-08-24,8.32,8.45,8.12,8.37,864398.44
2021-08-23,8.58,8.62,8.26,8.38,1188601.5
2021-08-20,9.0,9.28,8.6,8.72,1076503.12
2021-08-19,9.46,9.49,8.83,8.96,1125115.0
2021-08-18,9.36,9.65,8.9,9.47,791662.0
2021-08-17,10.19,10.53,9.75,9.82,811568.5
2021-08-16,10.73,10.87,10.1,10.25,1056171.5
2021-08-13,10.55,11.18,10.31,10.93,1052874.88
2021-08-12,10.45,11.08,10.27,10.42,746132.38
2021-08-11,10.24,10.74,10.05,10.62,949179.38
2021-08-10,10.23,10.4,9.86,10.13,701391.81
2021-08-09,9.95,10.67,9.95,10.3,965062.75
2021-08-06,9.18,9.89,8.95,9.73,776751.5
2021-08-05,9.7,9.7,9.06,9.11,744127.12
2021-08-04,9.66,9.84,9.41,9.8,452593.09
2021-08-03,9.8,9.9,9.64,9.67,454318.62
2021-08-02,9.39,10.12,9.21,10.0,652517.81
2021-07-30,9.68,9.9,9.2,9.48,675424.5
2021-07-29,10.08,10.1,9.74,9.8,512520.25
2021-07-28,9.66,10.05,9.04,9.87,656357.12
2021-07-27,10.56,10.63,9.63,9.71,799348.0
2021-07-26,10.35,10.78,10.2,10.47,852200.12
2021-07-23,10.88,10.88,10.25,10.36,888078.81
2021-07-22,10.7,11.35,10.42,10.9,1093371.0
2021-07-21,10.07,10.88,9.98,10.69,1020966.31
2021-07-20,9.95,10.26,9.75,10.08,836023.56
2021-07-19,10.57,10.6,9.88,10.01,994911.69
2021-07-16,11.1,11.48,10.63,10.72,1260792.12
2021-07-15,11.45,11.69,11.07,11.18,987943.5
2021-07-14,12.09,12.61,11.3,11.7,1758562.38
2021-07-13,10.55,11.77,10.51,11.77,1057607.12
2021-07-12,10.6,10.99,10.15,10.7,952728.25
2021-07-09,10.17,10.56,10.09,10.41,1015504.5
2021-07-08,9.77,10.38,9.67,10.38,1359272.62
2021-07-07,9.54,9.75,9.29,9.44,769574.06
2021-07-06,9.03,9.7,8.93,9.67,1091434.5
2021-07-05,9.05,9.13,8.76,9.02,658955.44
2021-07-02,9.23,9.41,8.88,9.0,939094.19
2021-07-01,10.47,10.84,9.51,9.51,1574302.75
2021-06-30,10.5,11.19,10.38,10.57,1160260.62
2021-06-29,11.5,11.5,10.39,10.75,1726686.5
2021-06-28,11.28,11.78,11.18,11.54,1133522.75
2021-06-25,10.64,11.31,10.4,11.25,1156596.62
2021-06-24,10.94,11.45,10.7,10.82,1036757.44
2021-06-23,10.82,11.13,10.35,10.8,1104569.38
2021-06-22,11.03,11.27,10.35,10.72,1249805.38
2021-06-21,10.4,11.3,10.32,10.8,1261197.12
2021-06-18,9.58,10.78,9.53,10.64,1965261.88
2021-06-17,9.15,9.86,9.1,9.8,1175834.88
2021-06-16,9.0,9.7,8.81,9.38,1396006.25
2021-06-15,10.05,10.26,9.23,9.23,1411819.5
2021-06-11,9.4,10.55,9.27,10.26,1801400.38
2021-06-10,9.3,9.68,8.66,9.68,1531874.0
2021-06-09,9.21,9.75,9.06,9.15,1412544.62
2021-06-08,9.99,10.67,9.65,9.68,1689407.75
2021-06-07,9.58,10.19,9.29,9.99,1958956.38
2021-06-04,9.31,9.55,8.78,9.49,1678935.75
2021-06-03,9.25,10.19,9.09,9.24,2318349.0
2021-06-02,8.61,9.59,8.61,9.59,1916162.88
2021-06-01,9.17,9.35,8.11,8.72,2147819.75
2021-05-31,8.55,9.01,8.55,9.01,2077764.25
2021-05-28,8.13,8.87,8.1,8.19,2484183.0
2021-05-27,8.44,8.44,7.77,8.22,2629584.25
2021-05-26,7.85,8.57,7.85,8.57,1379138.5
