date,open,high,low,close,volume
2021-09-23,5.09,5.15,4.96,5.0,1593288.12
2021-09-22,5.01,5.08,4.91,5.06,1504028.38
2021-09-17,5.23,5.24,5.11,5.15,1389633.0
2021-09-16,5.27,5.49,5.19,5.23,2089500.38
2021-09-15,5.28,5.33,5.22,5.25,1375375.62
2021-09-14,5.49,5.53,5.28,5.3,2225835.25
2021-09-13,5.39,5.56,5.34,5.5,2506538.25
2021-09-10,5.45,5.6,5.39,5.42,2390320.5
2021-09-09,5.39,5.5,5.36,5.46,1493203.5
2021-09-08,5.37,5.46,5.37,5.41,1171761.75
2021-09-07,5.36,5.48,5.29,5.41,1752439.25
2021-09-06,5.3,5.38,5.27,5.35,1227038.25
2021-09-03,5.36,5.43,5.23,5.34,1686050.0
2021-09-02,5.34,5.4,5.27,5.35,1713657.75
2021-09-01,5.13,5.37,5.11,5.35,3053097.75
2021-08-31,4.99,5.2,4.99,5.14,1716747.12
2021-08-30,5.04,5.08,4.93,4.99,1169764.0
2021-08-27,4.98,5.05,4.96,5.0,734163.44
2021-08-26,5.04,5.06,4.97,4.99,768895.56
2021-08-25,5.08,5.12,5.02,5.05,938285.31
2021-08-24,5.11,5.18,5.07,5.08,1105096.75
2021-08-23,5.15,5.2,5.1,5.14,796912.06
2021-08-20,5.15,5.18,5.03,5.17,1191960.0
2021-08-19,5.29,5.3,5.08,5.15,1472385.75
2021-08-18,5.19,5.34,5.17,5.32,1882318.38
2021-08-17,5.26,5.33,5.14,5.17,1240368.12
2021-08-16,5.39,5.4,5.23,5.27,1315894.12
2021-08-13,5.25,5.38,5.23,5.33,1248125.5
2021-08-12,5.27,5.34,5.25,5.27,1192143.75
2021-08-11,5.07,5.33,5.07,5.31,2948593.0
2021-08-10,5.01,5.08,4.94,5.05,1361628.88
2021-08-09,4.9,5.04,4.88,5.0,1425259.5
2021-08-06,4.86,4.91,4.8,4.9,861854.31
2021-08-05,4.86,4.93,4.85,4.88,687242.19
2021-08-04,4.86,4.9,4.82,4.87,874572.69
2021-08-03,4.81,4.89,4.77,4.82,1158803.62
2021-08-02,4.71,4.87,4.63,4.84,1583692.5
2021-07-30,4.8,4.8,4.66,4.69,1247497.5
