date,open,high,low,close,volume
2021-09-23,3.53,3.59,3.49,3.53,110183.79
2021-09-22,3.36,3.5,3.32,3.49,94148.25
2021-09-17,3.42,3.45,3.35,3.37,82039.0
2021-09-16,3.43,3.51,3.41,3.45,104324.42
2021-09-15,3.41,3.45,3.4,3.44,65923.51
2021-09-14,3.55,3.55,3.42,3.43,109556.49
2021-09-13,3.38,3.54,3.37,3.53,130232.13
2021-09-10,3.47,3.53,3.37,3.38,151563.69
2021-09-09,3.42,3.46,3.41,3.46,75904.77
2021-09-08,3.39,3.42,3.37,3.42,61106.34
2021-09-07,3.33,3.38,3.32,3.38,75627.34
2021-09-06,3.34,3.34,3.29,3.32,68303.0
2021-09-03,3.32,3.36,3.31,3.32,100467.51
2021-09-02,3.26,3.33,3.25,3.32,90418.55
2021-09-01,3.25,3.27,3.22,3.25,58848.01
2021-08-31,3.22,3.24,3.19,3.23,51767.37
2021-08-30,3.23,3.26,3.17,3.2,72409.0
2021-08-27,3.26,3.26,3.2,3.22,59687.9
2021-08-26,3.22,3.27,3.2,3.24,72036.24
2021-08-25,3.15,3.22,3.15,3.22,81234.55
2021-08-24,3.15,3.2,3.14,3.16,49097.0
2021-08-23,3.13,3.18,3.12,3.17,64418.36
2021-08-20,3.09,3.13,3.07,3.13,53850.12
2021-08-19,3.07,3.1,3.06,3.08,23540.11
2021-08-18,3.06,3.08,3.05,3.08,24299.28
2021-08-17,3.06,3.09,3.05,3.06,43286.4
2021-08-16,3.04,3.06,3.03,3.05,16938.76
2021-08-13,3.06,3.06,3.03,3.04,17858.78
2021-08-12,3.05,3.06,3.04,3.06,17106.25
2021-08-11,3.06,3.07,3.04,3.06,28467.67
2021-08-10,3.04,3.06,3.03,3.05,14589.88
2021-08-09,3.01,3.05,3.0,3.05,28244.02
2021-08-06,3.02,3.03,3.0,3.01,24554.0
2021-08-05,3.06,3.06,3.02,3.03,23183.25
2021-08-04,3.06,3.07,3.04,3.05,27242.66
2021-08-03,3.07,3.07,3.04,3.05,18833.56
2021-08-02,3.08,3.08,3.04,3.07,19906.77
2021-07-30,3.04,3.07,3.03,3.06,17067.0
2021-07-29,3.06,3.08,3.04,3.05,19992.12
2021-07-28,3.08,3.08,3.04,3.05,27234.12
