date,open,high,low,close,volume
2021-09-23,1.97,2.01,1.95,1.96,56852.88
2021-09-22,1.86,1.98,1.86,1.97,81811.75
2021-09-17,1.95,1.95,1.85,1.89,105637.0
2021-09-16,1.97,1.97,1.94,1.94,59822.02
2021-09-15,1.97,1.98,1.95,1.97,46096.0
2021-09-14,1.96,1.99,1.95,1.98,70986.96
2021-09-13,2.0,2.0,1.95,1.96,80912.0
2021-09-10,2.0,2.02,1.98,2.0,48349.49
2021-09-09,2.03,2.03,2.01,2.01,47777.0
2021-09-08,2.05,2.07,2.01,2.03,78140.2
2021-09-07,2.04,2.1,2.03,2.05,100211.66
2021-09-06,1.99,2.07,1.98,2.04,145757.61
2021-09-03,1.97,1.99,1.95,1.98,56047.24
2021-09-02,1.96,2.0,1.94,1.98,54224.42
2021-09-01,1.96,1.97,1.93,1.95,63329.15
2021-08-31,1.99,2.0,1.94,1.95,58174.68
2021-08-30,2.0,2.02,1.96,1.99,57079.95
2021-08-27,1.93,2.03,1.92,2.0,92725.57
2021-08-26,1.97,1.98,1.92,1.93,57026.0
2021-08-25,1.96,1.98,1.94,1.96,40484.0
2021-08-24,1.95,1.97,1.92,1.96,71730.68
2021-08-23,1.97,2.06,1.95,1.95,115933.33
2021-08-20,2.01,2.02,1.96,1.97,83342.59
2021-08-19,1.95,2.04,1.93,2.01,128973.82
2021-08-18,1.88,1.98,1.87,1.96,158783.95
2021-08-17,1.88,1.94,1.84,1.89,156284.0
2021-08-16,1.85,1.94,1.84,1.94,134076.3
2021-08-13,1.84,1.85,1.82,1.85,51863.0
2021-08-12,1.83,1.87,1.82,1.85,50679.15
2021-08-11,1.83,1.84,1.81,1.84,46305.6
2021-08-10,1.81,1.85,1.81,1.83,34824.93
2021-08-09,1.78,1.83,1.77,1.82,42166.44
2021-08-06,1.83,1.83,1.78,1.79,52284.07
2021-08-05,1.86,1.86,1.81,1.82,46494.17
2021-08-04,1.87,1.88,1.85,1.85,40441.17
2021-08-03,1.86,1.89,1.85,1.87,45758.12
2021-08-02,1.84,1.88,1.84,1.86,55132.62
2021-07-30,1.83,1.85,1.8,1.85,48265.08
2021-07-29,1.82,1.86,1.82,1.83,57729.0
2021-07-28,1.91,1.92,1.82,1.83,130191.09
2021-07-27,1.95,1.97,1.91,1.92,51385.0
2021-07-26,1.95,2.01,1.9,1.95,79218.0
2021-07-23,2.01,2.05,1.95,1.97,92092.5
2021-07-22,1.99,2.05,1.99,2.01,80859.33
2021-07-21,1.95,2.03,1.95,1.99,87018.5
2021-07-20,1.94,2.01,1.9,1.95,77784.22
2021-07-19,1.99,2.0,1.93,1.95,113771.99
2021-07-16,1.9,2.01,1.9,2.01,158388.69
2021-07-15,1.93,1.93,1.88,1.91,109602.86
2021-07-14,1.98,1.99,1.91,1.94,100722.01
2021-07-13,1.98,2.0,1.96,1.99,86700.25
2021-07-12,2.01,2.06,1.98,1.99,91848.0
2021-07-09,1.97,2.06,1.97,2.01,92814.51
2021-07-08,2.0,2.02,1.96,1.98,86301.0
2021-07-07,1.94,2.01,1.93,2.0,122640.47
2021-07-06,2.05,2.05,1.97,2.02,140171.98
2021-07-05,2.0,2.11,2.0,2.06,157675.2
2021-07-02,2.08,2.08,1.99,2.01,176960.0
2021-07-01,2.18,2.2,2.08,2.08,166286.33
2021-06-30,2.05,2.17,2.03,2.17,167233.34
2021-06-29,2.1,2.13,2.01,2.07,144029.03
2021-06-28,2.19,2.2,2.09,2.11,180532.81
2021-06-25,2.06,2.14,2.06,2.14,165985.66
2021-06-24,1.93,2.04,1.92,2.04,144619.02
2021-06-23,1.94,1.98,1.93,1.94,88884.13
2021-06-22,1.92,1.98,1.92,1.94,87151.81
2021-06-21,1.91,1.95,1.86,1.93,169833.06
2021-06-18,2.02,2.03,1.93,1.96,202870.47
2021-06-17,2.0,2.06,2.0,2.03,210156.8
2021-06-16,2.18,2.19,2.1,2.1,193594.0
2021-06-15,2.11,2.21,2.11,2.21,280468.06
2021-06-11,2.03,2.14,2.01,2.1,130358.78
2021-06-10,2.01,2.09,2.01,2.04,96092.5
2021-06-09,2.05,2.09,2.01,2.02,171089.45
2021-06-08,1.94,2.04,1.94,2.04,229231.73
2021-06-07,1.96,1.96,1.92,1.94,69439.21
2021-06-04,1.88,1.95,1.88,1.94,99785.98
2021-06-03,1.78,1.91,1.78,1.9,120469.0
2021-06-02,1.9,1.91,1.81,1.82,130572.0
2021-06-01,1.91,1.93,1.88,1.91,48892.14
2021-05-31,1.91,1.95,1.87,1.93,62841.58
2021-05-28,1.99,2.0,1.92,1.93,135199.84
2021-05-27,2.0,2.07,1.98,1.99,129628.0
2021-05-26,1.94,2.03,1.94,2.01,105219.17
2021-05-25,1.9,1.97,1.83,1.94,143670.7
2021-05-24,1.93,1.94,1.88,1.91,182402.8
2021-05-21,1.85,1.85,1.84,1.85,35876.9
2021-05-20,1.8,1.8,1.76,1.76,83106.0
2021-05-19,1.84,1.89,1.75,1.79,116719.57
2021-05-18,1.73,1.88,1.73,1.82,169515.34
2021-05-17,1.87,1.88,1.76,1.79,317927.12
2021-05-14,1.74,1.79,1.73,1.79,125684.7
2021-05-13,1.62,1.7,1.6,1.7,97621.09
2021-05-12,1.58,1.63,1.56,1.62,77712.73
2021-05-11,1.55,1.59,1.53,1.58,45312.79
2021-05-10,1.54,1.56,1.52,1.54,30857.0
2021-05-07,1.54,1.55,1.52,1.54,26150.89
2021-05-06,1.55,1.56,1.53,1.54,26176.55
2021-04-30,1.54,1.57,1.53,1.55,24076.36
2021-04-29,1.57,1.58,1.54,1.55,40722.93
2021-04-28,1.58,1.58,1.55,1.57,37211.46
