date,open,high,low,close,volume
2021-09-23,20.99,21.19,18.99,19.42,139959.02
2021-09-22,20.8,21.57,20.68,20.89,93387.71
2021-09-17,21.4,22.0,20.28,21.47,146395.62
2021-09-16,22.6,22.8,20.85,21.11,183295.17
2021-09-15,21.09,23.2,20.4,22.28,256633.91
2021-09-14,21.52,22.13,20.0,21.15,335738.28
2021-09-13,18.45,20.33,18.45,20.33,124315.84
2021-09-10,17.48,18.65,17.2,18.48,146840.33
2021-09-09,17.5,17.77,17.16,17.31,54310.5
2021-09-08,17.99,18.24,17.5,17.68,68165.02
2021-09-07,17.44,17.96,16.99,17.7,69836.42
2021-09-06,17.6,18.07,16.91,17.26,82580.77
2021-09-03,17.72,18.68,17.52,17.66,104111.39
2021-09-02,16.66,18.19,16.66,17.68,99331.64
2021-09-01,18.06,18.52,16.88,17.01,165960.73
2021-08-31,18.5,18.8,17.71,18.5,122539.9
2021-08-30,17.7,19.0,17.39,18.23,179639.86
2021-08-27,16.93,17.5,16.71,17.39,74302.23
2021-08-26,17.73,17.9,16.95,16.99,82134.4
2021-08-25,17.5,18.1,17.33,17.73,81200.03
2021-08-24,17.74,17.9,17.36,17.48,72759.57
2021-08-23,17.04,17.8,16.66,17.7,135166.48
2021-08-20,17.1,17.38,16.4,16.75,73342.71
2021-08-19,15.86,17.12,15.73,16.98,109585.58
2021-08-18,15.84,16.22,15.57,15.86,42960.43
2021-08-17,16.1,16.25,15.69,15.84,51389.4
2021-08-16,16.88,17.24,15.88,16.13,100439.26
2021-08-13,16.2,17.3,16.2,16.95,92118.1
2021-08-12,16.03,16.6,16.03,16.42,64390.31
2021-08-11,16.43,16.99,16.24,16.24,72710.98
2021-08-10,16.55,17.0,16.3,16.56,65538.1
2021-08-09,17.27,17.7,16.6,16.73,89510.91
2021-08-06,16.4,17.54,16.12,17.26,149777.23
2021-08-05,15.8,16.93,15.74,16.5,108405.86
2021-08-04,15.95,16.1,15.51,16.0,84293.03
2021-08-03,15.7,16.16,15.51,15.88,74024.46
2021-08-02,15.43,16.25,15.2,15.79,82994.41
2021-07-30,15.52,15.79,15.14,15.36,75189.53
2021-07-29,15.33,16.16,15.16,15.8,99410.27
2021-07-28,14.65,15.32,13.82,15.01,109686.42
2021-07-27,16.24,16.45,14.99,15.01,113298.12
2021-07-26,16.7,16.79,15.55,16.19,102259.06
2021-07-23,16.95,17.0,16.43,16.75,89588.52
2021-07-22,17.0,17.2,16.59,16.87,100514.57
2021-07-21,16.26,17.48,15.88,16.99,155568.23
2021-07-20,15.79,16.18,15.56,15.95,122307.25
2021-07-19,16.51,17.47,15.21,15.9,253830.95
2021-07-16,15.97,16.98,15.71,16.82,212589.28
2021-07-15,16.2,16.77,15.23,15.99,280419.28
2021-07-14,14.0,15.63,13.98,15.63,203007.78
2021-07-13,14.44,14.51,13.62,14.21,287811.06
2021-07-12,13.72,13.73,13.02,13.73,190346.53
